"contrast","hour","estimate","SE","df","t.ratio","p.value"
"NR M order1 - PR M order2","5",-0.571428571428555,0.41610297308807,172.470542100469,-1.373286442026,1
"PR M order1 - NR F order2","5",-0.50000000000005,0.416102973088069,172.470542100464,-1.2016256367729,1
"PR M order1 - PR F order2","5",0.0238095238094739,0.416102973088069,172.470542100464,0.0572202684176317,1
"PR M order1 - NR M order2","5",0.0238095238095407,0.416102973088069,172.470542100467,0.0572202684177923,1
"PR M order1 - PR M order2","5",-0.190476190476173,0.41610297308807,172.470542100469,-0.457762147341971,1
"NR F order2 - PR F order2","5",0.523809523809523,0.347627877099231,892.99999999991,1.50681104225712,1
"NR F order2 - NR M order2","5",0.52380952380959,0.41610297308807,172.470542100469,1.25884590519069,1
"NR F order2 - PR M order2","5",0.309523809523876,0.41610297308807,172.470542100469,0.74386348943093,1
"PR F order2 - NR M order2","5",6.67799149312032e-14,0.41610297308807,172.470542100469,1.60488915605679e-13,1
"PR F order2 - PR M order2","5",-0.214285714285647,0.41610297308807,172.470542100469,-0.514982415759602,1
"NR M order2 - PR M order2","5",-0.214285714285714,0.347627877099232,892.999999999968,-0.616422699105184,1
"NR F order1 - PR F order1","6",-0.200000000000001,0.380807259809766,893.000000000261,-0.525200071290428,1
"NR F order1 - NR M order1","6",0.409523809523699,0.436412479924673,172.470542100458,0.938387026865926,1
"NR F order1 - PR M order1","6",0.29047619047608,0.436412479924673,172.470542100458,0.665600100451339,1
"NR F order1 - NR F order2","6",0.0285714285712685,0.436412479924673,172.470542100458,0.0654688623391341,1
"NR F order1 - PR F order2","6",0.195238095237936,0.436412479924673,172.470542100458,0.447370559319556,1
"NR F order1 - NR M order2","6",0.671428571428479,0.436412479924673,172.470542100462,1.53851826497806,1
"NR F order1 - PR M order2","6",0.385714285714193,0.436412479924673,172.470542100458,0.883829641583048,1
"PR F order1 - NR M order1","6",0.609523809523701,0.436412479924673,172.470542100458,1.39666906324244,1
"PR F order1 - PR M order1","6",0.490476190476082,0.436412479924673,172.470542100458,1.12388213682785,1
"PR F order1 - NR F order2","6",0.22857142857127,0.436412479924673,172.470542100458,0.523750898715643,1
"PR F order1 - PR F order2","6",0.395238095237937,0.436412479924673,172.47054210046,0.905652595696065,1
"PR F order1 - NR M order2","6",0.87142857142848,0.436412479924673,172.47054210046,1.99680030135456,1
"PR F order1 - PR M order2","6",0.585714285714194,0.436412479924673,172.470542100462,1.34211167795956,1
"NR M order1 - PR M order1","6",-0.119047619047619,0.347627877099232,892.99999999991,-0.342457055058436,1
"NR M order1 - NR F order2","6",-0.380952380952431,0.41610297308807,172.470542100464,-0.915524294684146,1
"NR M order1 - PR F order2","6",-0.214285714285764,0.41610297308807,172.470542100467,-0.514982415759883,1
"NR M order1 - NR M order2","6",0.261904761904779,0.41610297308807,172.470542100467,0.629422952595309,1
"NR M order1 - PR M order2","6",-0.0238095238095066,0.41610297308807,172.470542100469,-0.0572202684177103,1
"PR M order1 - NR F order2","6",-0.261904761904812,0.41610297308807,172.470542100467,-0.629422952595387,1
"PR M order1 - PR F order2","6",-0.0952380952381449,0.41610297308807,172.470542100467,-0.228881073671126,1
"PR M order1 - NR M order2","6",0.380952380952398,0.41610297308807,172.470542100469,0.915524294684067,1
"PR M order1 - PR M order2","6",0.0952380952381124,0.416102973088069,172.470542100467,0.228881073671048,1
"NR F order2 - PR F order2","6",0.166666666666667,0.347627877099232,892.99999999991,0.479439877081812,1
"NR F order2 - NR M order2","6",0.64285714285721,0.416102973088069,172.470542100469,1.54494724727945,1
"NR F order2 - PR M order2","6",0.357142857142924,0.41610297308807,172.470542100464,0.858304026266435,1
"PR F order2 - NR M order2","6",0.476190476190543,0.41610297308807,172.470542100467,1.14440536835519,1
"PR F order2 - PR M order2","6",0.190476190476257,0.416102973088069,172.470542100469,0.457762147342174,1
"NR M order2 - PR M order2","6",-0.285714285714286,0.347627877099232,892.999999999968,-0.821896932140247,1
"NR F order1 - PR F order1","7",-0.0857142857142889,0.380807259809766,893.000000000202,-0.225085744838761,1
"NR F order1 - NR M order1","7",-0.085714285714398,0.436412479924673,172.470542100458,-0.19640658701876,1
"NR F order1 - PR M order1","7",-0.228571428571541,0.436412479924673,172.470542100458,-0.523750898716264,1
"NR F order1 - NR F order2","7",-0.180952380952544,0.436412479924673,172.470542100456,-0.414636128150545,1
"NR F order1 - PR F order2","7",-0.0857142857144481,0.436412479924673,172.47054210046,-0.196406587018875,1
"NR F order1 - NR M order2","7",0.10476190476181,0.436412479924673,172.470542100462,0.240052495244619,1
"NR F order1 - PR M order2","7",-0.252380952381048,0.436412479924672,172.470542100462,-0.578308283999143,1
"PR F order1 - NR M order1","7",-1.09190434471884e-13,0.436412479924673,172.470542100456,-2.50200073313052e-13,1
"PR F order1 - PR M order1","7",-0.142857142857252,0.436412479924673,172.47054210046,-0.327344311697754,1
"PR F order1 - NR F order2","7",-0.0952380952382549,0.436412479924673,172.470542100458,-0.218229541132035,1
"PR F order1 - PR F order2","7",-1.59219859519055e-13,0.436412479924673,172.470542100458,-3.64838007259869e-13,1
"PR F order1 - NR M order2","7",0.190476190476099,0.436412479924673,172.47054210046,0.436459082263129,1
"PR F order1 - PR M order2","7",-0.166666666666759,0.436412479924672,172.47054210046,-0.381901696980633,1
"NR M order1 - PR M order1","7",-0.142857142857143,0.347627877099231,892.99999999991,-0.410948466070124,1
"NR M order1 - NR F order2","7",-0.0952380952381457,0.41610297308807,172.470542100464,-0.228881073671128,1
"NR M order1 - PR F order2","7",-5.00294250471711e-14,0.41610297308807,172.470542100464,-1.20233279459366e-13,1
"NR M order1 - NR M order2","7",0.190476190476208,0.416102973088069,172.470542100469,0.457762147342055,1
"NR M order1 - PR M order2","7",-0.16666666666665,0.416102973088069,172.470542100467,-0.400541878924221,1
"PR M order1 - NR F order2","7",0.047619047618997,0.416102973088069,172.470542100467,0.114440536835382,1
"PR M order1 - PR F order2","7",0.142857142857093,0.416102973088069,172.470542100467,0.343321610506389,1
"PR M order1 - NR M order2","7",0.333333333333351,0.416102973088069,172.470542100467,0.801083757848565,1
"PR M order1 - PR M order2","7",-0.0238095238095068,0.416102973088069,172.470542100471,-0.0572202684177109,1
"NR F order2 - PR F order2","7",0.0952380952380957,0.347627877099232,892.99999999991,0.273965644046751,1
"NR F order2 - NR M order2","7",0.285714285714354,0.41610297308807,172.470542100469,0.686643221013183,1
"NR F order2 - PR M order2","7",-0.0714285714285038,0.416102973088069,172.470542100469,-0.171660805253092,1
"PR F order2 - NR M order2","7",0.190476190476258,0.41610297308807,172.470542100469,0.457762147342175,1
"PR F order2 - PR M order2","7",-0.166666666666599,0.416102973088069,172.470542100467,-0.4005418789241,1
"NR M order2 - PR M order2","7",-0.357142857142858,0.347627877099231,893.000000000027,-1.02737116517531,1
"NR F order1 - PR F order1","8",-0.0857142857142847,0.380807259809766,893.000000000261,-0.225085744838751,1
"NR F order1 - NR M order1","8",0.157142857142749,0.436412479924673,172.470542100456,0.360078742867006,1
"NR F order1 - PR M order1","8",0.15714285714275,0.436412479924672,172.470542100456,0.36007874286701,1
"NR F order1 - NR F order2","8",-0.319047619047778,0.436412479924673,172.470542100458,-0.731068962791456,1
"NR F order1 - PR F order2","8",0.0619047619046053,0.436412479924673,172.470542100458,0.141849201735226,1
"NR F order1 - NR M order2","8",0.371428571428482,0.436412479924673,172.470542100458,0.851095210413305,1
"NR F order1 - PR M order2","8",0.323809523809434,0.436412479924673,172.47054210046,0.741980439847469,1
"PR F order1 - NR M order1","8",0.242857142857034,0.436412479924673,172.47054210046,0.556485329885506,1
"PR F order1 - PR M order1","8",0.242857142857035,0.436412479924673,172.470542100458,0.55648532988551,1
"PR F order1 - NR F order2","8",-0.233333333333493,0.436412479924673,172.470542100458,-0.534662375772955,1
"PR F order1 - PR F order2","8",0.14761904761889,0.436412479924673,172.47054210046,0.338255788753726,1
"PR F order1 - NR M order2","8",0.457142857142766,0.436412479924673,172.47054210046,1.04750179743181,1
"PR F order1 - PR M order2","8",0.409523809523718,0.436412479924674,172.470542100462,0.938387026865968,1
"NR M order1 - PR M order1","8",1.33226762955019e-15,0.347627877099232,892.99999999991,3.83245337130971e-15,1
"NR M order1 - NR F order2","8",-0.476190476190526,0.41610297308807,172.470542100464,-1.14440536835515,1
"NR M order1 - PR F order2","8",-0.0952380952381435,0.41610297308807,172.470542100464,-0.228881073671122,1
"NR M order1 - NR M order2","8",0.214285714285733,0.416102973088069,172.470542100469,0.514982415759809,1
"NR M order1 - PR M order2","8",0.166666666666685,0.41610297308807,172.470542100469,0.400541878924304,1
"PR M order1 - NR F order2","8",-0.476190476190528,0.41610297308807,172.470542100464,-1.14440536835516,1
"PR M order1 - PR F order2","8",-0.0952380952381448,0.416102973088069,172.470542100464,-0.228881073671126,1
"PR M order1 - NR M order2","8",0.214285714285732,0.416102973088069,172.470542100469,0.514982415759806,1
"PR M order1 - PR M order2","8",0.166666666666684,0.41610297308807,172.470542100469,0.400541878924301,1
"NR F order2 - PR F order2","8",0.380952380952383,0.347627877099232,892.99999999991,1.095862576187,1
"NR F order2 - NR M order2","8",0.690476190476259,0.416102973088069,172.470542100467,1.65938778411496,1
"NR F order2 - PR M order2","8",0.642857142857211,0.41610297308807,172.470542100467,1.54494724727945,1
"PR F order2 - NR M order2","8",0.309523809523876,0.416102973088069,172.470542100467,0.743863489430932,1
"PR F order2 - PR M order2","8",0.261904761904828,0.41610297308807,172.470542100467,0.629422952595427,1
"NR M order2 - PR M order2","8",-0.047619047619048,0.347627877099233,893.000000000027,-0.136982822023375,1
"NR F order1 - PR F order1","9",-0.228571428571427,0.380807259809765,893.000000000261,-0.60022865290334,1
"NR F order1 - NR M order1","9",0.095238095237987,0.436412479924673,172.470542100458,0.218229541131421,1
"NR F order1 - PR M order1","9",0.0952380952379882,0.436412479924673,172.470542100458,0.218229541131424,1
"NR F order1 - NR F order2","9",-0.166666666666825,0.436412479924673,172.470542100456,-0.381901696980784,1
"NR F order1 - PR F order2","9",-0.119047619047776,0.436412479924673,172.470542100456,-0.272786926414946,1
"NR F order1 - NR M order2","9",0.428571428571338,0.436412479924673,172.47054210046,0.982032935092305,1
"NR F order1 - PR M order2","9",-9.0503993188662e-14,0.436412479924673,172.470542100458,-2.07381771493527e-13,1
"PR F order1 - NR M order1","9",0.323809523809414,0.436412479924673,172.470542100456,0.741980439847425,1
"PR F order1 - PR M order1","9",0.323809523809416,0.436412479924673,172.470542100458,0.741980439847428,1
"PR F order1 - NR F order2","9",0.0619047619046025,0.436412479924673,172.470542100458,0.14184920173522,1
"PR F order1 - PR F order2","9",0.109523809523651,0.436412479924673,172.470542100458,0.250963972301058,1
"PR F order1 - NR M order2","9",0.657142857142766,0.436412479924673,172.47054210046,1.50578383380831,1
"PR F order1 - PR M order2","9",0.228571428571337,0.436412479924674,172.47054210046,0.523750898715796,1
"NR M order1 - PR M order1","9",1.22124532708767e-15,0.347627877099232,892.99999999991,3.5130822570339e-15,1
"NR M order1 - NR F order2","9",-0.261904761904812,0.41610297308807,172.470542100464,-0.629422952595388,1
"NR M order1 - PR F order2","9",-0.214285714285763,0.41610297308807,172.470542100467,-0.514982415759881,1
"NR M order1 - NR M order2","9",0.333333333333351,0.41610297308807,172.470542100469,0.801083757848566,1
"NR M order1 - PR M order2","9",-0.0952380952380775,0.41610297308807,172.470542100464,-0.228881073670963,1
"PR M order1 - NR F order2","9",-0.261904761904813,0.416102973088069,172.470542100467,-0.629422952595391,1
"PR M order1 - PR F order2","9",-0.214285714285764,0.41610297308807,172.470542100467,-0.514982415759884,1
"PR M order1 - NR M order2","9",0.33333333333335,0.41610297308807,172.470542100469,0.801083757848563,1
"PR M order1 - PR M order2","9",-0.0952380952380787,0.41610297308807,172.470542100469,-0.228881073670966,1
"NR F order2 - PR F order2","9",0.047619047619049,0.347627877099231,892.99999999991,0.136982822023379,1
