"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X2 Order1 F - NR X0 Order1 M",0.933333333333334,3.1264856117855,19,0.298524749263221,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X0 Order1 M",4.09999999999999,2.29970758375065,19,1.78283536088237,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X1 Order1 M",-0.400000000000003,3.05300159080376,19,-0.131018601891621,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X1 Order1 M",3.93333333333333,2.39243446933421,19,1.64407150279352,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X2 Order1 M",0.766666666666666,2.80726917731772,19,0.273100518062609,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X2 Order1 M",2.59999999999999,2.44059239285674,19,1.06531512906859,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X3 Order1 M",-0.733333333333333,2.96160617083216,19,-0.247613386464305,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X3 Order1 M",-0.0666666666666725,2.50672778947502,19,-0.0265950961833931,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X4 Order1 M",-0.566666666666672,3.0042465072,19,-0.188621894145036,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X4 Order1 M",-1.73333333333334,2.6325781728673,19,-0.658416662113954,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X5 Order1 M",-0.733333333333337,3.14815456942356,19,-0.232940701341616,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X5 Order1 M",-2.06666666666667,2.66673245532882,19,-0.774980880641752,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X6 Order1 M",-1.06666666666667,3.1681067824168,19,-0.33668898806907,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X6 Order1 M",-0.733333333333338,2.77495060806368,19,-0.264268967960135,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X0 Order2 M",-11.7333333333333,3.1264856117855,19,-3.7528825621662,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X0 Order2 M",4.76666666666666,2.29970758375065,19,2.07272728948112,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X1 Order2 M",-8.06666666666667,3.05300159080376,19,-2.642208471481,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X1 Order2 M",7.1,2.39243446933421,19,2.96768839063577,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X2 Order2 M",-4.9,2.80726917731772,19,-1.74546852848711,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X2 Order2 M",6.1,2.44059239285674,19,2.49939318743016,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X3 Order2 M",-7.73333333333333,2.96160617083216,19,-2.6111957118054,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X3 Order2 M",5.26666666666666,2.50672778947502,19,2.10101259848787,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X4 Order2 M",-5.90000000000001,3.0042465072,19,-1.96388678021595,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X4 Order2 M",1.6,2.6325781728673,19,0.607769226566725,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X5 Order2 M",-4.23333333333334,3.14815456942356,19,-1.34470313956296,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X5 Order2 M",-0.400000000000003,2.66673245532882,19,-0.149996299479049,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X6 Order2 M",-6.9,3.1681067824168,19,-2.17795689157179,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X6 Order2 M",-2.56666666666667,2.77495060806368,19,-0.92494138786047,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X3 Order1 F",-1.6,1.91631957192802,19,-0.834933809286427,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
