"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X0 Order2 - PR X2 Order2",8.58333333333334,7.17851339718431,21,1.19569789153003,0.999914325057305,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X3 Order2",5.41666666666667,2.70628599495395,21,2.00151302440555,0.939984207492566,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X3 Order2",7.83333333333333,7.25017622648273,21,1.08043350790847,0.999985193048152,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X4 Order2",4.41666666666667,3.65198177699053,21,1.20938902118682,0.999896558079716,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X4 Order2",8.41666666666667,4.81010552894791,21,1.74978836036215,0.983698454081337,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X5 Order2",-0.583333333333331,3.12117490766423,21,-0.186895432197959,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X5 Order2",7.08333333333334,4.26858399042461,21,1.65941055610545,0.991006787823597,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X6 Order2",6.16666666666667,3.63615469577698,21,1.69593077924562,0.988456404938242,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X6 Order2",3.75,3.53240768321042,21,1.06159886861978,0.999989229346787,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X1 Order2",-13.1666666666667,4.97716043765178,21,-2.64541736831748,0.635839548808155,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X1 Order2",-5.66666666666667,4.75311598765606,21,-1.19220037579203,0.999918403914093,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X2 Order2",-11,3.80978083548516,21,-2.88730519549668,0.488714279450674,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X2 Order2",-5.16666666666667,4.36313153445055,21,-1.18416477382622,0.999927127437563,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X3 Order2",-8.33333333333333,2.92852156834102,21,-2.84557690249626,0.513582361395669,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X3 Order2",-5.91666666666667,4.27128754667692,21,-1.38521853235329,0.999152701874261,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X4 Order2",-9.33333333333333,3.43625381889061,21,-2.71613618354496,0.592454701672981,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X4 Order2",-5.33333333333333,3.48286536207634,21,-1.53130620304938,0.996649247779428,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X5 Order2",-14.3333333333333,4.13059421413052,21,-3.47004149773411,0.209280182997672,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X5 Order2",-6.66666666666667,3.39198046950915,21,-1.96542012154669,0.948825814805191,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X6 Order2",-7.58333333333333,2.60536155848068,21,-2.91066447520458,0.474974086466578,"NANA OrderNA - NANA OrderNA"
