mouse_id,sex,order,phase,param,day,value
FEDXA04,M,2.0,PR,mega_meal_size_per_day,1,7.8
FEDXA04,M,2.0,PR,mega_meal_size_per_day,2,0.0
FEDXA04,M,2.0,PR,mega_meal_size_per_day,3,6.666666666666667
FEDXA04,M,2.0,PR,mega_meal_size_per_day,4,6.0
FEDXA04,M,2.0,PR,mega_meal_size_per_day,5,7.857142857142857
FEDXA04,M,2.0,PR,mega_meal_size_per_day,6,7.166666666666667
FEDXA04,M,2.0,PR,mega_meal_size_per_day,7,8.0
FEDXA05,M,2.0,PR,mega_meal_size_per_day,1,7.666666666666667
FEDXA05,M,2.0,PR,mega_meal_size_per_day,2,0.0
FEDXA05,M,2.0,PR,mega_meal_size_per_day,3,7.333333333333333
FEDXA05,M,2.0,PR,mega_meal_size_per_day,4,6.666666666666667
FEDXA05,M,2.0,PR,mega_meal_size_per_day,5,7.555555555555555
FEDXA05,M,2.0,PR,mega_meal_size_per_day,6,6.4
FEDXA05,M,2.0,PR,mega_meal_size_per_day,7,6.875
FEDXA06,M,2.0,PR,mega_meal_size_per_day,1,7.5
FEDXA06,M,2.0,PR,mega_meal_size_per_day,2,6.0
FEDXA06,M,2.0,PR,mega_meal_size_per_day,3,0.0
FEDXA06,M,2.0,PR,mega_meal_size_per_day,4,0.0
FEDXA06,M,2.0,PR,mega_meal_size_per_day,5,6.0
FEDXA06,M,2.0,PR,mega_meal_size_per_day,6,7.5
FEDXA06,M,2.0,PR,mega_meal_size_per_day,7,6.0
FEDXA07,M,1.0,PR,mega_meal_size_per_day,1,6.0
FEDXA07,M,1.0,PR,mega_meal_size_per_day,2,7.4
FEDXA07,M,1.0,PR,mega_meal_size_per_day,3,7.2
FEDXA07,M,1.0,PR,mega_meal_size_per_day,4,8.0
FEDXA07,M,1.0,PR,mega_meal_size_per_day,5,6.777777777777778
FEDXA07,M,1.0,PR,mega_meal_size_per_day,6,7.3
FEDXA07,M,1.0,PR,mega_meal_size_per_day,7,6.7
FEDXA08,M,1.0,PR,mega_meal_size_per_day,1,7.714285714285714
FEDXA08,M,1.0,PR,mega_meal_size_per_day,2,7.666666666666667
FEDXA08,M,1.0,PR,mega_meal_size_per_day,3,7.25
FEDXA08,M,1.0,PR,mega_meal_size_per_day,4,7.083333333333333
FEDXA08,M,1.0,PR,mega_meal_size_per_day,5,7.363636363636363
FEDXA08,M,1.0,PR,mega_meal_size_per_day,6,7.7272727272727275
FEDXA08,M,1.0,PR,mega_meal_size_per_day,7,7.846153846153846
FEDXA09,M,1.0,PR,mega_meal_size_per_day,1,6.5
FEDXA09,M,1.0,PR,mega_meal_size_per_day,2,8.0
FEDXA09,M,1.0,PR,mega_meal_size_per_day,3,6.666666666666667
FEDXA09,M,1.0,PR,mega_meal_size_per_day,4,6.875
FEDXA09,M,1.0,PR,mega_meal_size_per_day,5,7.0
FEDXA09,M,1.0,PR,mega_meal_size_per_day,6,6.714285714285714
FEDXA09,M,1.0,PR,mega_meal_size_per_day,7,8.428571428571429
FEDXA10,M,1.0,PR,mega_meal_size_per_day,1,7.4
FEDXA10,M,1.0,PR,mega_meal_size_per_day,2,8.25
FEDXA10,M,1.0,PR,mega_meal_size_per_day,3,7.5
FEDXA10,M,1.0,PR,mega_meal_size_per_day,4,6.888888888888889
FEDXA10,M,1.0,PR,mega_meal_size_per_day,5,7.636363636363637
FEDXA10,M,1.0,PR,mega_meal_size_per_day,6,8.0
FEDXA10,M,1.0,PR,mega_meal_size_per_day,7,7.375
FEDXA11,M,1.0,PR,mega_meal_size_per_day,1,8.2
FEDXA11,M,1.0,PR,mega_meal_size_per_day,2,9.666666666666666
FEDXA11,M,1.0,PR,mega_meal_size_per_day,3,12.2
FEDXA11,M,1.0,PR,mega_meal_size_per_day,4,7.333333333333333
FEDXA11,M,1.0,PR,mega_meal_size_per_day,5,6.6
FEDXA11,M,1.0,PR,mega_meal_size_per_day,6,6.888888888888889
FEDXA11,M,1.0,PR,mega_meal_size_per_day,7,6.857142857142857
FEDXA12,M,1.0,PR,mega_meal_size_per_day,1,7.333333333333333
FEDXA12,M,1.0,PR,mega_meal_size_per_day,2,7.571428571428571
FEDXA12,M,1.0,PR,mega_meal_size_per_day,3,7.666666666666667
FEDXA12,M,1.0,PR,mega_meal_size_per_day,4,8.11111111111111
FEDXA12,M,1.0,PR,mega_meal_size_per_day,5,7.875
FEDXA12,M,1.0,PR,mega_meal_size_per_day,6,7.454545454545454
FEDXA12,M,1.0,PR,mega_meal_size_per_day,7,8.272727272727273
FEDXB01,F,2.0,PR,mega_meal_size_per_day,1,7.0
FEDXB01,F,2.0,PR,mega_meal_size_per_day,2,11.0
FEDXB01,F,2.0,PR,mega_meal_size_per_day,3,0.0
FEDXB01,F,2.0,PR,mega_meal_size_per_day,4,7.333333333333333
FEDXB01,F,2.0,PR,mega_meal_size_per_day,5,6.0
FEDXB01,F,2.0,PR,mega_meal_size_per_day,6,7.0
FEDXB01,F,2.0,PR,mega_meal_size_per_day,7,0.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,1,10.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,2,6.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,3,6.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,4,11.5
FEDXB02,F,2.0,PR,mega_meal_size_per_day,5,6.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,6,8.0
FEDXB02,F,2.0,PR,mega_meal_size_per_day,7,6.375
FEDXB03,F,2.0,PR,mega_meal_size_per_day,1,8.5
FEDXB03,F,2.0,PR,mega_meal_size_per_day,2,0.0
FEDXB03,F,2.0,PR,mega_meal_size_per_day,3,6.333333333333333
FEDXB03,F,2.0,PR,mega_meal_size_per_day,4,0.0
FEDXB03,F,2.0,PR,mega_meal_size_per_day,5,9.0
FEDXB03,F,2.0,PR,mega_meal_size_per_day,6,7.0
FEDXB03,F,2.0,PR,mega_meal_size_per_day,7,6.0
FEDXB04,F,2.0,PR,mega_meal_size_per_day,1,0.0
FEDXB04,F,2.0,PR,mega_meal_size_per_day,2,6.0
FEDXB04,F,2.0,PR,mega_meal_size_per_day,3,6.666666666666667
FEDXB04,F,2.0,PR,mega_meal_size_per_day,4,6.75
FEDXB04,F,2.0,PR,mega_meal_size_per_day,5,7.166666666666667
FEDXB04,F,2.0,PR,mega_meal_size_per_day,6,7.25
FEDXB04,F,2.0,PR,mega_meal_size_per_day,7,6.5
FEDXB05,F,2.0,PR,mega_meal_size_per_day,1,7.0
FEDXB05,F,2.0,PR,mega_meal_size_per_day,2,6.0
FEDXB05,F,2.0,PR,mega_meal_size_per_day,3,8.2
FEDXB05,F,2.0,PR,mega_meal_size_per_day,4,6.5
FEDXB05,F,2.0,PR,mega_meal_size_per_day,5,8.333333333333334
FEDXB05,F,2.0,PR,mega_meal_size_per_day,6,6.777777777777778
FEDXB05,F,2.0,PR,mega_meal_size_per_day,7,6.5
FEDXB06,F,2.0,PR,mega_meal_size_per_day,1,0.0
FEDXB06,F,2.0,PR,mega_meal_size_per_day,2,6.0
FEDXB06,F,2.0,PR,mega_meal_size_per_day,3,6.0
FEDXB06,F,2.0,PR,mega_meal_size_per_day,4,6.0
FEDXB06,F,2.0,PR,mega_meal_size_per_day,5,6.0
FEDXB06,F,2.0,PR,mega_meal_size_per_day,6,6.4
FEDXB06,F,2.0,PR,mega_meal_size_per_day,7,7.666666666666667
FEDXB07,F,1.0,PR,mega_meal_size_per_day,1,6.0
FEDXB07,F,1.0,PR,mega_meal_size_per_day,2,6.333333333333333
FEDXB07,F,1.0,PR,mega_meal_size_per_day,3,6.5
FEDXB07,F,1.0,PR,mega_meal_size_per_day,4,6.5
FEDXB07,F,1.0,PR,mega_meal_size_per_day,5,6.6
FEDXB07,F,1.0,PR,mega_meal_size_per_day,6,6.5
FEDXB07,F,1.0,PR,mega_meal_size_per_day,7,6.0
FEDXB08,F,1.0,PR,mega_meal_size_per_day,1,7.0
FEDXB08,F,1.0,PR,mega_meal_size_per_day,2,7.7
FEDXB08,F,1.0,PR,mega_meal_size_per_day,3,7.0
FEDXB08,F,1.0,PR,mega_meal_size_per_day,4,7.538461538461538
FEDXB08,F,1.0,PR,mega_meal_size_per_day,5,6.866666666666666
FEDXB08,F,1.0,PR,mega_meal_size_per_day,6,8.125
FEDXB08,F,1.0,PR,mega_meal_size_per_day,7,6.714285714285714
FEDXB10,F,1.0,PR,mega_meal_size_per_day,1,6.666666666666667
FEDXB10,F,1.0,PR,mega_meal_size_per_day,2,7.0
FEDXB10,F,1.0,PR,mega_meal_size_per_day,3,7.0
FEDXB10,F,1.0,PR,mega_meal_size_per_day,4,6.0
FEDXB10,F,1.0,PR,mega_meal_size_per_day,5,6.666666666666667
FEDXB10,F,1.0,PR,mega_meal_size_per_day,6,7.25
FEDXB10,F,1.0,PR,mega_meal_size_per_day,7,7.25
FEDXB11,F,1.0,PR,mega_meal_size_per_day,1,6.0
FEDXB11,F,1.0,PR,mega_meal_size_per_day,2,6.25
FEDXB11,F,1.0,PR,mega_meal_size_per_day,3,7.0
FEDXB11,F,1.0,PR,mega_meal_size_per_day,4,0.0
FEDXB11,F,1.0,PR,mega_meal_size_per_day,5,6.5
FEDXB11,F,1.0,PR,mega_meal_size_per_day,6,6.5
FEDXB11,F,1.0,PR,mega_meal_size_per_day,7,6.0
FEDXB12,F,1.0,PR,mega_meal_size_per_day,1,7.6
FEDXB12,F,1.0,PR,mega_meal_size_per_day,2,8.142857142857142
FEDXB12,F,1.0,PR,mega_meal_size_per_day,3,8.1875
FEDXB12,F,1.0,PR,mega_meal_size_per_day,4,8.428571428571429
FEDXB12,F,1.0,PR,mega_meal_size_per_day,5,8.833333333333334
FEDXB12,F,1.0,PR,mega_meal_size_per_day,6,7.235294117647059
FEDXB12,F,1.0,PR,mega_meal_size_per_day,7,7.066666666666666
FEDXA01,M,2.0,GRAIN,mega_meals_per_day,1,16.0
FEDXA01,M,2.0,GRAIN,mega_meals_per_day,2,13.0
FEDXA01,M,2.0,GRAIN,mega_meals_per_day,3,11.0
FEDXA02,M,2.0,GRAIN,mega_meals_per_day,1,13.0
FEDXA02,M,2.0,GRAIN,mega_meals_per_day,2,7.0
FEDXA02,M,2.0,GRAIN,mega_meals_per_day,3,10.0
FEDXA03,M,2.0,GRAIN,mega_meals_per_day,1,6.0
FEDXA03,M,2.0,GRAIN,mega_meals_per_day,2,10.0
FEDXA03,M,2.0,GRAIN,mega_meals_per_day,3,9.0
FEDXA04,M,2.0,GRAIN,mega_meals_per_day,1,8.0
FEDXA04,M,2.0,GRAIN,mega_meals_per_day,2,9.0
FEDXA04,M,2.0,GRAIN,mega_meals_per_day,3,9.0
FEDXA05,M,2.0,GRAIN,mega_meals_per_day,1,15.0
FEDXA05,M,2.0,GRAIN,mega_meals_per_day,2,18.0
FEDXA05,M,2.0,GRAIN,mega_meals_per_day,3,16.0
FEDXA06,M,2.0,GRAIN,mega_meals_per_day,1,9.0
FEDXA06,M,2.0,GRAIN,mega_meals_per_day,2,22.0
FEDXA06,M,2.0,GRAIN,mega_meals_per_day,3,0.0
FEDXA07,M,1.0,GRAIN,mega_meals_per_day,1,15.0
FEDXA07,M,1.0,GRAIN,mega_meals_per_day,2,19.0
FEDXA07,M,1.0,GRAIN,mega_meals_per_day,3,17.0
FEDXA08,M,1.0,GRAIN,mega_meals_per_day,1,22.0
FEDXA08,M,1.0,GRAIN,mega_meals_per_day,2,17.0
FEDXA08,M,1.0,GRAIN,mega_meals_per_day,3,11.0
FEDXA09,M,1.0,GRAIN,mega_meals_per_day,1,7.0
FEDXA09,M,1.0,GRAIN,mega_meals_per_day,2,3.0
FEDXA09,M,1.0,GRAIN,mega_meals_per_day,3,12.0
FEDXA10,M,1.0,GRAIN,mega_meals_per_day,1,8.0
FEDXA10,M,1.0,GRAIN,mega_meals_per_day,2,16.0
FEDXA10,M,1.0,GRAIN,mega_meals_per_day,3,16.0
FEDXA11,M,1.0,GRAIN,mega_meals_per_day,1,15.0
FEDXA11,M,1.0,GRAIN,mega_meals_per_day,2,11.0
FEDXA11,M,1.0,GRAIN,mega_meals_per_day,3,19.0
FEDXA12,M,1.0,GRAIN,mega_meals_per_day,1,11.0
FEDXA12,M,1.0,GRAIN,mega_meals_per_day,2,9.0
FEDXA12,M,1.0,GRAIN,mega_meals_per_day,3,12.0
FEDXB01,F,2.0,GRAIN,mega_meals_per_day,1,11.0
FEDXB01,F,2.0,GRAIN,mega_meals_per_day,2,20.0
FEDXB01,F,2.0,GRAIN,mega_meals_per_day,3,19.0
FEDXB02,F,2.0,GRAIN,mega_meals_per_day,1,2.0
FEDXB02,F,2.0,GRAIN,mega_meals_per_day,2,4.0
FEDXB02,F,2.0,GRAIN,mega_meals_per_day,3,10.0
FEDXB03,F,2.0,GRAIN,mega_meals_per_day,1,1.0
FEDXB03,F,2.0,GRAIN,mega_meals_per_day,2,9.0
FEDXB03,F,2.0,GRAIN,mega_meals_per_day,3,11.0
FEDXB04,F,2.0,GRAIN,mega_meals_per_day,1,2.0
FEDXB04,F,2.0,GRAIN,mega_meals_per_day,2,11.0
FEDXB04,F,2.0,GRAIN,mega_meals_per_day,3,8.0
FEDXB05,F,2.0,GRAIN,mega_meals_per_day,1,19.0
FEDXB05,F,2.0,GRAIN,mega_meals_per_day,2,8.0
FEDXB05,F,2.0,GRAIN,mega_meals_per_day,3,5.0
FEDXB06,F,2.0,GRAIN,mega_meals_per_day,1,18.0
FEDXB06,F,2.0,GRAIN,mega_meals_per_day,2,9.0
FEDXB06,F,2.0,GRAIN,mega_meals_per_day,3,15.0
FEDXB07,F,1.0,GRAIN,mega_meals_per_day,1,18.0
FEDXB07,F,1.0,GRAIN,mega_meals_per_day,2,13.0
FEDXB07,F,1.0,GRAIN,mega_meals_per_day,3,17.0
FEDXB08,F,1.0,GRAIN,mega_meals_per_day,1,8.0
FEDXB08,F,1.0,GRAIN,mega_meals_per_day,2,20.0
FEDXB08,F,1.0,GRAIN,mega_meals_per_day,3,17.0
FEDXB10,F,1.0,GRAIN,mega_meals_per_day,1,10.0
FEDXB10,F,1.0,GRAIN,mega_meals_per_day,2,9.0
FEDXB10,F,1.0,GRAIN,mega_meals_per_day,3,7.0
FEDXB11,F,1.0,GRAIN,mega_meals_per_day,1,11.0
FEDXB11,F,1.0,GRAIN,mega_meals_per_day,2,5.0
FEDXB11,F,1.0,GRAIN,mega_meals_per_day,3,11.0
FEDXB12,F,1.0,GRAIN,mega_meals_per_day,1,17.0
FEDXB12,F,1.0,GRAIN,mega_meals_per_day,2,20.0
FEDXB12,F,1.0,GRAIN,mega_meals_per_day,3,20.0
FEDXA01,M,2.0,NR,mega_meals_per_day,1,21.0
FEDXA01,M,2.0,NR,mega_meals_per_day,2,18.0
FEDXA01,M,2.0,NR,mega_meals_per_day,3,17.0
FEDXA01,M,2.0,NR,mega_meals_per_day,4,16.0
FEDXA01,M,2.0,NR,mega_meals_per_day,5,18.0
FEDXA01,M,2.0,NR,mega_meals_per_day,6,20.0
FEDXA01,M,2.0,NR,mega_meals_per_day,7,20.0
FEDXA02,M,2.0,NR,mega_meals_per_day,1,17.0
FEDXA02,M,2.0,NR,mega_meals_per_day,2,11.0
FEDXA02,M,2.0,NR,mega_meals_per_day,3,6.0
FEDXA02,M,2.0,NR,mega_meals_per_day,4,9.0
FEDXA02,M,2.0,NR,mega_meals_per_day,5,7.0
FEDXA02,M,2.0,NR,mega_meals_per_day,6,6.0
FEDXA02,M,2.0,NR,mega_meals_per_day,7,13.0
FEDXA03,M,2.0,NR,mega_meals_per_day,1,31.0
FEDXA03,M,2.0,NR,mega_meals_per_day,2,26.0
FEDXA03,M,2.0,NR,mega_meals_per_day,3,19.0
FEDXA03,M,2.0,NR,mega_meals_per_day,4,24.0
FEDXA03,M,2.0,NR,mega_meals_per_day,5,21.0
FEDXA03,M,2.0,NR,mega_meals_per_day,6,11.0
FEDXA03,M,2.0,NR,mega_meals_per_day,7,16.0
FEDXA04,M,2.0,NR,mega_meals_per_day,1,28.0
FEDXA04,M,2.0,NR,mega_meals_per_day,2,22.0
FEDXA04,M,2.0,NR,mega_meals_per_day,3,16.0
FEDXA04,M,2.0,NR,mega_meals_per_day,4,24.0
FEDXA04,M,2.0,NR,mega_meals_per_day,5,18.0
FEDXA04,M,2.0,NR,mega_meals_per_day,6,15.0
FEDXA04,M,2.0,NR,mega_meals_per_day,7,18.0
FEDXA05,M,2.0,NR,mega_meals_per_day,1,12.0
FEDXA05,M,2.0,NR,mega_meals_per_day,2,13.0
FEDXA05,M,2.0,NR,mega_meals_per_day,3,17.0
FEDXA05,M,2.0,NR,mega_meals_per_day,4,14.0
FEDXA05,M,2.0,NR,mega_meals_per_day,5,13.0
FEDXA05,M,2.0,NR,mega_meals_per_day,6,14.0
FEDXA05,M,2.0,NR,mega_meals_per_day,7,14.0
FEDXA06,M,2.0,NR,mega_meals_per_day,1,8.0
FEDXA06,M,2.0,NR,mega_meals_per_day,2,5.0
FEDXA06,M,2.0,NR,mega_meals_per_day,3,3.0
FEDXA06,M,2.0,NR,mega_meals_per_day,4,8.0
FEDXA06,M,2.0,NR,mega_meals_per_day,5,7.0
FEDXA06,M,2.0,NR,mega_meals_per_day,6,7.0
FEDXA06,M,2.0,NR,mega_meals_per_day,7,4.0
FEDXA07,M,1.0,NR,mega_meals_per_day,1,11.0
FEDXA07,M,1.0,NR,mega_meals_per_day,2,10.0
FEDXA07,M,1.0,NR,mega_meals_per_day,3,9.0
FEDXA07,M,1.0,NR,mega_meals_per_day,4,11.0
FEDXA07,M,1.0,NR,mega_meals_per_day,5,7.0
FEDXA07,M,1.0,NR,mega_meals_per_day,6,8.0
FEDXA07,M,1.0,NR,mega_meals_per_day,7,10.0
FEDXA08,M,1.0,NR,mega_meals_per_day,1,6.0
FEDXA08,M,1.0,NR,mega_meals_per_day,2,7.0
FEDXA08,M,1.0,NR,mega_meals_per_day,3,7.0
FEDXA08,M,1.0,NR,mega_meals_per_day,4,10.0
FEDXA08,M,1.0,NR,mega_meals_per_day,5,12.0
FEDXA08,M,1.0,NR,mega_meals_per_day,6,10.0
FEDXA08,M,1.0,NR,mega_meals_per_day,7,12.0
FEDXA09,M,1.0,NR,mega_meals_per_day,1,5.0
FEDXA09,M,1.0,NR,mega_meals_per_day,2,6.0
FEDXA09,M,1.0,NR,mega_meals_per_day,3,7.0
FEDXA09,M,1.0,NR,mega_meals_per_day,4,10.0
FEDXA09,M,1.0,NR,mega_meals_per_day,5,6.0
FEDXA09,M,1.0,NR,mega_meals_per_day,6,15.0
FEDXA09,M,1.0,NR,mega_meals_per_day,7,9.0
FEDXA10,M,1.0,NR,mega_meals_per_day,1,5.0
FEDXA10,M,1.0,NR,mega_meals_per_day,2,9.0
FEDXA10,M,1.0,NR,mega_meals_per_day,3,6.0
FEDXA10,M,1.0,NR,mega_meals_per_day,4,8.0
FEDXA10,M,1.0,NR,mega_meals_per_day,5,15.0
FEDXA10,M,1.0,NR,mega_meals_per_day,6,7.0
FEDXA10,M,1.0,NR,mega_meals_per_day,7,11.0
FEDXA11,M,1.0,NR,mega_meals_per_day,1,11.0
FEDXA11,M,1.0,NR,mega_meals_per_day,2,7.0
FEDXA11,M,1.0,NR,mega_meals_per_day,3,7.0
FEDXA11,M,1.0,NR,mega_meals_per_day,4,7.0
FEDXA11,M,1.0,NR,mega_meals_per_day,5,8.0
FEDXA11,M,1.0,NR,mega_meals_per_day,6,7.0
FEDXA11,M,1.0,NR,mega_meals_per_day,7,10.0
FEDXA12,M,1.0,NR,mega_meals_per_day,1,7.0
FEDXA12,M,1.0,NR,mega_meals_per_day,2,12.0
FEDXA12,M,1.0,NR,mega_meals_per_day,3,6.0
FEDXA12,M,1.0,NR,mega_meals_per_day,4,8.0
FEDXA12,M,1.0,NR,mega_meals_per_day,5,7.0
FEDXA12,M,1.0,NR,mega_meals_per_day,6,4.0
FEDXA12,M,1.0,NR,mega_meals_per_day,7,3.0
FEDXB01,F,2.0,NR,mega_meals_per_day,1,6.0
FEDXB01,F,2.0,NR,mega_meals_per_day,2,6.0
FEDXB01,F,2.0,NR,mega_meals_per_day,3,4.0
FEDXB01,F,2.0,NR,mega_meals_per_day,4,3.0
FEDXB01,F,2.0,NR,mega_meals_per_day,5,2.0
FEDXB01,F,2.0,NR,mega_meals_per_day,6,2.0
FEDXB01,F,2.0,NR,mega_meals_per_day,7,4.0
FEDXB02,F,2.0,NR,mega_meals_per_day,1,7.0
FEDXB02,F,2.0,NR,mega_meals_per_day,2,8.0
FEDXB02,F,2.0,NR,mega_meals_per_day,3,5.0
FEDXB02,F,2.0,NR,mega_meals_per_day,4,7.0
FEDXB02,F,2.0,NR,mega_meals_per_day,5,5.0
FEDXB02,F,2.0,NR,mega_meals_per_day,6,7.0
FEDXB02,F,2.0,NR,mega_meals_per_day,7,8.0
FEDXB03,F,2.0,NR,mega_meals_per_day,1,4.0
FEDXB03,F,2.0,NR,mega_meals_per_day,2,1.0
FEDXB03,F,2.0,NR,mega_meals_per_day,3,4.0
FEDXB03,F,2.0,NR,mega_meals_per_day,4,3.0
FEDXB03,F,2.0,NR,mega_meals_per_day,5,1.0
FEDXB03,F,2.0,NR,mega_meals_per_day,6,0.0
FEDXB03,F,2.0,NR,mega_meals_per_day,7,5.0
FEDXB04,F,2.0,NR,mega_meals_per_day,1,9.0
FEDXB04,F,2.0,NR,mega_meals_per_day,2,15.0
FEDXB04,F,2.0,NR,mega_meals_per_day,3,9.0
FEDXB04,F,2.0,NR,mega_meals_per_day,4,11.0
FEDXB04,F,2.0,NR,mega_meals_per_day,5,14.0
FEDXB04,F,2.0,NR,mega_meals_per_day,6,15.0
FEDXB04,F,2.0,NR,mega_meals_per_day,7,11.0
FEDXB05,F,2.0,NR,mega_meals_per_day,1,11.0
FEDXB05,F,2.0,NR,mega_meals_per_day,2,6.0
FEDXB05,F,2.0,NR,mega_meals_per_day,3,5.0
FEDXB05,F,2.0,NR,mega_meals_per_day,4,6.0
FEDXB05,F,2.0,NR,mega_meals_per_day,5,6.0
FEDXB05,F,2.0,NR,mega_meals_per_day,6,3.0
FEDXB05,F,2.0,NR,mega_meals_per_day,7,9.0
FEDXB06,F,2.0,NR,mega_meals_per_day,1,3.0
FEDXB06,F,2.0,NR,mega_meals_per_day,2,10.0
FEDXB06,F,2.0,NR,mega_meals_per_day,3,8.0
FEDXB06,F,2.0,NR,mega_meals_per_day,4,6.0
FEDXB06,F,2.0,NR,mega_meals_per_day,5,15.0
FEDXB06,F,2.0,NR,mega_meals_per_day,6,23.0
FEDXB06,F,2.0,NR,mega_meals_per_day,7,25.0
FEDXB07,F,1.0,NR,mega_meals_per_day,1,13.0
FEDXB07,F,1.0,NR,mega_meals_per_day,2,11.0
FEDXB07,F,1.0,NR,mega_meals_per_day,3,10.0
FEDXB07,F,1.0,NR,mega_meals_per_day,4,9.0
FEDXB07,F,1.0,NR,mega_meals_per_day,5,11.0
FEDXB07,F,1.0,NR,mega_meals_per_day,6,9.0
FEDXB07,F,1.0,NR,mega_meals_per_day,7,12.0
FEDXB08,F,1.0,NR,mega_meals_per_day,1,14.0
FEDXB08,F,1.0,NR,mega_meals_per_day,2,14.0
FEDXB08,F,1.0,NR,mega_meals_per_day,3,12.0
FEDXB08,F,1.0,NR,mega_meals_per_day,4,11.0
FEDXB08,F,1.0,NR,mega_meals_per_day,5,13.0
FEDXB08,F,1.0,NR,mega_meals_per_day,6,16.0
FEDXB08,F,1.0,NR,mega_meals_per_day,7,17.0
FEDXB10,F,1.0,NR,mega_meals_per_day,1,4.0
FEDXB10,F,1.0,NR,mega_meals_per_day,2,3.0
FEDXB10,F,1.0,NR,mega_meals_per_day,3,4.0
FEDXB10,F,1.0,NR,mega_meals_per_day,4,2.0
FEDXB10,F,1.0,NR,mega_meals_per_day,5,5.0
FEDXB10,F,1.0,NR,mega_meals_per_day,6,6.0
FEDXB10,F,1.0,NR,mega_meals_per_day,7,9.0
FEDXB11,F,1.0,NR,mega_meals_per_day,1,2.0
FEDXB11,F,1.0,NR,mega_meals_per_day,2,1.0
FEDXB11,F,1.0,NR,mega_meals_per_day,3,1.0
FEDXB11,F,1.0,NR,mega_meals_per_day,4,3.0
FEDXB11,F,1.0,NR,mega_meals_per_day,5,6.0
FEDXB11,F,1.0,NR,mega_meals_per_day,6,6.0
FEDXB11,F,1.0,NR,mega_meals_per_day,7,2.0
FEDXB12,F,1.0,NR,mega_meals_per_day,1,15.0
FEDXB12,F,1.0,NR,mega_meals_per_day,2,15.0
FEDXB12,F,1.0,NR,mega_meals_per_day,3,14.0
FEDXB12,F,1.0,NR,mega_meals_per_day,4,17.0
FEDXB12,F,1.0,NR,mega_meals_per_day,5,17.0
FEDXB12,F,1.0,NR,mega_meals_per_day,6,18.0
FEDXB12,F,1.0,NR,mega_meals_per_day,7,16.0
FEDXA01,M,2.0,PR,mega_meals_per_day,1,4.0
FEDXA01,M,2.0,PR,mega_meals_per_day,2,1.0
FEDXA01,M,2.0,PR,mega_meals_per_day,3,3.0
FEDXA01,M,2.0,PR,mega_meals_per_day,4,6.0
FEDXA01,M,2.0,PR,mega_meals_per_day,5,13.0
FEDXA01,M,2.0,PR,mega_meals_per_day,6,16.0
FEDXA01,M,2.0,PR,mega_meals_per_day,7,17.0
FEDXA02,M,2.0,PR,mega_meals_per_day,1,4.0
FEDXA02,M,2.0,PR,mega_meals_per_day,2,1.0
FEDXA02,M,2.0,PR,mega_meals_per_day,3,2.0
FEDXA02,M,2.0,PR,mega_meals_per_day,4,2.0
FEDXA02,M,2.0,PR,mega_meals_per_day,5,4.0
FEDXA02,M,2.0,PR,mega_meals_per_day,6,5.0
FEDXA02,M,2.0,PR,mega_meals_per_day,7,7.0
FEDXA03,M,2.0,PR,mega_meals_per_day,1,2.0
FEDXA03,M,2.0,PR,mega_meals_per_day,2,3.0
FEDXA03,M,2.0,PR,mega_meals_per_day,3,2.0
FEDXA03,M,2.0,PR,mega_meals_per_day,4,5.0
FEDXA03,M,2.0,PR,mega_meals_per_day,5,8.0
FEDXA03,M,2.0,PR,mega_meals_per_day,6,8.0
FEDXA03,M,2.0,PR,mega_meals_per_day,7,16.0
FEDXA04,M,2.0,PR,mega_meals_per_day,1,5.0
FEDXA04,M,2.0,PR,mega_meals_per_day,2,0.0
FEDXA04,M,2.0,PR,mega_meals_per_day,3,3.0
FEDXA04,M,2.0,PR,mega_meals_per_day,4,2.0
FEDXA04,M,2.0,PR,mega_meals_per_day,5,7.0
FEDXA04,M,2.0,PR,mega_meals_per_day,6,12.0
FEDXA04,M,2.0,PR,mega_meals_per_day,7,13.0
FEDXA05,M,2.0,PR,mega_meals_per_day,1,3.0
FEDXA05,M,2.0,PR,mega_meals_per_day,2,0.0
FEDXA05,M,2.0,PR,mega_meals_per_day,3,3.0
FEDXA05,M,2.0,PR,mega_meals_per_day,4,3.0
FEDXA05,M,2.0,PR,mega_meals_per_day,5,9.0
FEDXA05,M,2.0,PR,mega_meals_per_day,6,5.0
FEDXA05,M,2.0,PR,mega_meals_per_day,7,8.0
FEDXA06,M,2.0,PR,mega_meals_per_day,1,4.0
FEDXA06,M,2.0,PR,mega_meals_per_day,2,2.0
FEDXA06,M,2.0,PR,mega_meals_per_day,3,0.0
FEDXA06,M,2.0,PR,mega_meals_per_day,4,0.0
FEDXA06,M,2.0,PR,mega_meals_per_day,5,1.0
FEDXA06,M,2.0,PR,mega_meals_per_day,6,4.0
FEDXA06,M,2.0,PR,mega_meals_per_day,7,1.0
FEDXA07,M,1.0,PR,mega_meals_per_day,1,4.0
FEDXA07,M,1.0,PR,mega_meals_per_day,2,5.0
FEDXA07,M,1.0,PR,mega_meals_per_day,3,5.0
