mouse_id,sex,order,grain_meals_per_day_day1,grain_meals_per_day_day2,grain_meals_per_day_day3,grain_snacks_per_day_day1,grain_snacks_per_day_day2,grain_snacks_per_day_day3,grain_mega_meals_per_day_day1,grain_mega_meals_per_day_day2,grain_mega_meals_per_day_day3,grain_meal_size_per_day_day1,grain_meal_size_per_day_day2,grain_meal_size_per_day_day3,grain_meal_freq_per_day_day1,grain_meal_freq_per_day_day2,grain_meal_freq_per_day_day3,grain_snack_size_per_day_day1,grain_snack_size_per_day_day2,grain_snack_size_per_day_day3,grain_snack_freq_per_day_day1,grain_snack_freq_per_day_day2,grain_snack_freq_per_day_day3,grain_mega_meal_size_per_day_day1,grain_mega_meal_size_per_day_day2,grain_mega_meal_size_per_day_day3,grain_mega_meal_freq_per_day_day1,grain_mega_meal_freq_per_day_day2,grain_mega_meal_freq_per_day_day3,grain_pellets_per_day_day1,grain_pellets_per_day_day2,grain_pellets_per_day_day3,pr_meals_per_day_day1,pr_meals_per_day_day2,pr_meals_per_day_day3,pr_meals_per_day_day4,pr_meals_per_day_day5,pr_meals_per_day_day6,pr_meals_per_day_day7,pr_snacks_per_day_day1,pr_snacks_per_day_day2,pr_snacks_per_day_day3,pr_snacks_per_day_day4,pr_snacks_per_day_day5,pr_snacks_per_day_day6,pr_snacks_per_day_day7,pr_mega_meals_per_day_day1,pr_mega_meals_per_day_day2,pr_mega_meals_per_day_day3,pr_mega_meals_per_day_day4,pr_mega_meals_per_day_day5,pr_mega_meals_per_day_day6,pr_mega_meals_per_day_day7,pr_meal_size_per_day_day1,pr_meal_size_per_day_day2,pr_meal_size_per_day_day3,pr_meal_size_per_day_day4,pr_meal_size_per_day_day5,pr_meal_size_per_day_day6,pr_meal_size_per_day_day7,pr_meal_freq_per_day_day1,pr_meal_freq_per_day_day2,pr_meal_freq_per_day_day3,pr_meal_freq_per_day_day4,pr_meal_freq_per_day_day5,pr_meal_freq_per_day_day6,pr_meal_freq_per_day_day7,pr_snack_size_per_day_day1,pr_snack_size_per_day_day2,pr_snack_size_per_day_day3,pr_snack_size_per_day_day4,pr_snack_size_per_day_day5,pr_snack_size_per_day_day6,pr_snack_size_per_day_day7,pr_snack_freq_per_day_day1,pr_snack_freq_per_day_day2,pr_snack_freq_per_day_day3,pr_snack_freq_per_day_day4,pr_snack_freq_per_day_day5,pr_snack_freq_per_day_day6,pr_snack_freq_per_day_day7,pr_mega_meal_size_per_day_day1,pr_mega_meal_size_per_day_day2,pr_mega_meal_size_per_day_day3,pr_mega_meal_size_per_day_day4,pr_mega_meal_size_per_day_day5,pr_mega_meal_size_per_day_day6,pr_mega_meal_size_per_day_day7,pr_mega_meal_freq_per_day_day1,pr_mega_meal_freq_per_day_day2,pr_mega_meal_freq_per_day_day3,pr_mega_meal_freq_per_day_day4,pr_mega_meal_freq_per_day_day5,pr_mega_meal_freq_per_day_day6,pr_mega_meal_freq_per_day_day7,pr_pellets_per_day_day1,pr_pellets_per_day_day2,pr_pellets_per_day_day3,pr_pellets_per_day_day4,pr_pellets_per_day_day5,pr_pellets_per_day_day6,pr_pellets_per_day_day7,nr_meals_per_day_day1,nr_meals_per_day_day2,nr_meals_per_day_day3,nr_meals_per_day_day4,nr_meals_per_day_day5,nr_meals_per_day_day6,nr_meals_per_day_day7,nr_snacks_per_day_day1,nr_snacks_per_day_day2,nr_snacks_per_day_day3,nr_snacks_per_day_day4,nr_snacks_per_day_day5,nr_snacks_per_day_day6,nr_snacks_per_day_day7,nr_mega_meals_per_day_day1,nr_mega_meals_per_day_day2,nr_mega_meals_per_day_day3,nr_mega_meals_per_day_day4,nr_mega_meals_per_day_day5,nr_mega_meals_per_day_day6,nr_mega_meals_per_day_day7,nr_meal_size_per_day_day1,nr_meal_size_per_day_day2,nr_meal_size_per_day_day3,nr_meal_size_per_day_day4,nr_meal_size_per_day_day5,nr_meal_size_per_day_day6,nr_meal_size_per_day_day7,nr_meal_freq_per_day_day1,nr_meal_freq_per_day_day2,nr_meal_freq_per_day_day3,nr_meal_freq_per_day_day4,nr_meal_freq_per_day_day5,nr_meal_freq_per_day_day6,nr_meal_freq_per_day_day7,nr_snack_size_per_day_day1,nr_snack_size_per_day_day2,nr_snack_size_per_day_day3,nr_snack_size_per_day_day4,nr_snack_size_per_day_day5,nr_snack_size_per_day_day6,nr_snack_size_per_day_day7,nr_snack_freq_per_day_day1,nr_snack_freq_per_day_day2,nr_snack_freq_per_day_day3,nr_snack_freq_per_day_day4,nr_snack_freq_per_day_day5,nr_snack_freq_per_day_day6,nr_snack_freq_per_day_day7,nr_mega_meal_size_per_day_day1,nr_mega_meal_size_per_day_day2,nr_mega_meal_size_per_day_day3,nr_mega_meal_size_per_day_day4,nr_mega_meal_size_per_day_day5,nr_mega_meal_size_per_day_day6,nr_mega_meal_size_per_day_day7,nr_mega_meal_freq_per_day_day1,nr_mega_meal_freq_per_day_day2,nr_mega_meal_freq_per_day_day3,nr_mega_meal_freq_per_day_day4,nr_mega_meal_freq_per_day_day5,nr_mega_meal_freq_per_day_day6,nr_mega_meal_freq_per_day_day7,nr_pellets_per_day_day1,nr_pellets_per_day_day2,nr_pellets_per_day_day3,nr_pellets_per_day_day4,nr_pellets_per_day_day5,nr_pellets_per_day_day6,nr_pellets_per_day_day7
FEDXA11,M,1.0,48,33,15,33,17,8,15,13,19,3.1875,3.3333333333333335,3.4,2.0,1.375,0.625,1.0,1.0,1.0,1.375,0.7083333333333334,0.3333333333333333,8.066666666666666,9.384615384615385,8.789473684210526,0.625,0.5416666666666666,0.7916666666666666,307,249,226,27,12,40,51,48,54,47,26,25,35,37,46,38,37,5,3,5,7,5,9,7,3.0,2.5,2.875,2.8627450980392157,3.0416666666666665,2.7962962962962963,3.0851063829787235,1.125,0.5,1.6666666666666667,2.125,2.0,2.25,1.9583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0833333333333333,1.0416666666666667,1.4583333333333333,1.5416666666666667,1.9166666666666667,1.5833333333333333,1.5416666666666667,8.4,9.666666666666666,12.2,7.285714285714286,6.6,6.888888888888889,7.0,0.20833333333333334,0.125,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.375,0.2916666666666667,149,84,211,234,225,251,231,28,31,37,38,38,31,28,8,19,18,29,29,29,28,11,7,8,7,8,7,10,3.607142857142857,3.225806451612903,3.2432432432432434,3.0789473684210527,2.9473684210526314,3.064516129032258,3.1785714285714284,1.1666666666666667,1.2916666666666667,1.5416666666666667,1.5833333333333333,1.5833333333333333,1.2916666666666667,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7916666666666666,0.75,1.2083333333333333,1.2083333333333333,1.2083333333333333,1.1666666666666667,8.636363636363637,6.428571428571429,7.375,8.857142857142858,6.75,8.428571428571429,7.1,0.4583333333333333,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.4166666666666667,204,164,197,208,195,183,188
FEDXA12,M,1.0,38,29,33,17,24,13,13,12,13,2.973684210526316,3.310344827586207,3.303030303030303,1.5833333333333333,1.2083333333333333,1.375,1.0,1.0,1.0,0.7083333333333334,1.0,0.5416666666666666,8.23076923076923,6.75,7.846153846153846,0.5416666666666666,0.5,0.5416666666666666,237,201,224,38,55,58,55,30,32,40,13,21,31,27,21,15,14,4,7,6,9,16,11,11,3.3421052631578947,3.018181818181818,3.0517241379310347,2.9272727272727272,3.2333333333333334,3.6875,3.175,1.5833333333333333,2.2916666666666665,2.4166666666666665,2.2916666666666665,1.25,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,0.875,1.2916666666666667,1.125,0.875,0.625,0.5833333333333334,7.25,7.571428571428571,8.0,8.222222222222221,7.875,7.636363636363637,8.363636363636363,0.16666666666666666,0.2916666666666667,0.25,0.375,0.6666666666666666,0.4583333333333333,0.4583333333333333,169,239,257,261,244,217,233,32,31,39,33,39,41,46,19,22,21,17,19,22,23,7,13,6,8,7,7,4,3.625,3.032258064516129,3.282051282051282,3.3636363636363638,3.3076923076923075,3.4390243902439024,3.4782608695652173,1.3333333333333333,1.2916666666666667,1.625,1.375,1.625,1.7083333333333333,1.9166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.9166666666666666,0.875,0.7083333333333334,0.7916666666666666,0.9166666666666666,0.9583333333333334,8.857142857142858,6.3076923076923075,7.0,7.5,6.285714285714286,7.428571428571429,8.5,0.2916666666666667,0.5416666666666666,0.25,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.16666666666666666,197,198,191,188,192,215,217
FEDXB01,F,2.0,32,27,18,12,14,5,11,21,23,3.03125,3.111111111111111,3.611111111111111,1.3333333333333333,1.125,0.75,1.0,1.0,1.0,0.5,0.5833333333333334,0.20833333333333334,8.818181818181818,8.761904761904763,7.869565217391305,0.4583333333333333,0.875,0.9583333333333334,206,282,251,20,38,64,65,71,72,58,16,23,32,35,32,38,24,4,2,1,3,2,1,0,2.75,2.973684210526316,2.828125,2.6769230769230767,2.816901408450704,2.888888888888889,2.7758620689655173,0.8333333333333334,1.5833333333333333,2.6666666666666665,2.7083333333333335,2.9583333333333335,3.0,2.4166666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9583333333333334,1.3333333333333333,1.4583333333333333,1.3333333333333333,1.5833333333333333,1.0,6.75,9.0,6.0,7.666666666666667,6.0,9.0,0.0,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.125,0.08333333333333333,0.041666666666666664,0.0,98,154,219,232,244,255,185,62,45,43,43,35,61,50,13,18,7,10,14,16,11,6,6,4,3,2,3,6,3.096774193548387,3.4444444444444446,3.046511627906977,3.0232558139534884,3.3142857142857145,2.9508196721311477,3.36,2.5833333333333335,1.875,1.7916666666666667,1.7916666666666667,1.4583333333333333,2.5416666666666665,2.0833333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,0.75,0.2916666666666667,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.4583333333333333,6.833333333333333,6.666666666666667,7.5,6.0,9.0,6.333333333333333,7.0,0.25,0.25,0.16666666666666666,0.125,0.08333333333333333,0.125,0.25,245,214,168,158,148,215,221
FEDXB02,F,2.0,56,47,30,25,30,6,7,7,11,2.875,3.234042553191489,3.2666666666666666,2.3333333333333335,1.9583333333333333,1.25,1.0,1.0,1.0,1.0416666666666667,1.25,0.25,6.571428571428571,7.285714285714286,7.363636363636363,0.2916666666666667,0.2916666666666667,0.4583333333333333,232,233,185,30,49,71,37,49,54,30,36,59,68,22,27,21,16,8,6,3,2,1,1,8,3.1666666666666665,2.795918367346939,2.6056338028169015,2.918918918918919,3.0408163265306123,3.0185185185185186,3.3333333333333335,1.25,2.0416666666666665,2.9583333333333335,1.5416666666666667,2.0416666666666665,2.25,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.4583333333333335,2.8333333333333335,0.9166666666666666,1.125,0.875,0.6666666666666666,10.25,6.0,6.333333333333333,11.5,6.0,8.0,6.375,0.3333333333333333,0.25,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.3333333333333333,213,232,272,150,185,192,167,37,38,30,34,23,45,35,12,7,9,1,3,8,5,7,8,7,7,5,7,9,3.4594594594594597,3.6052631578947367,3.4,3.0294117647058822,3.4782608695652173,3.066666666666667,3.8,1.5416666666666667,1.5833333333333333,1.25,1.4166666666666667,0.9583333333333334,1.875,1.4583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2916666666666667,0.375,0.041666666666666664,0.125,0.3333333333333333,0.20833333333333334,6.285714285714286,6.875,6.0,6.285714285714286,7.0,6.571428571428571,6.666666666666667,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.375,184,199,153,148,118,192,198
FEDXB03,F,2.0,20,42,30,17,30,4,2,10,13,2.85,3.238095238095238,3.533333333333333,0.8333333333333334,1.75,1.25,1.0,1.0,1.0,0.7083333333333334,1.25,0.16666666666666666,6.0,6.9,6.769230769230769,0.08333333333333333,0.4166666666666667,0.5416666666666666,86,235,198,34,43,55,59,64,70,53,21,29,43,48,32,28,29,2,0,3,0,4,4,3,2.735294117647059,2.697674418604651,2.8727272727272726,2.9152542372881354,2.9375,3.242857142857143,3.0,1.4166666666666667,1.7916666666666667,2.2916666666666665,2.4583333333333335,2.6666666666666665,2.9166666666666665,2.2083333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.2083333333333333,1.7916666666666667,2.0,1.3333333333333333,1.1666666666666667,1.2083333333333333,8.5,0.0,6.333333333333333,0.0,8.5,7.25,6.333333333333333,0.08333333333333333,0.0,0.125,0.0,0.16666666666666666,0.16666666666666666,0.125,131,145,220,220,254,284,207,60,63,59,49,48,42,36,22,19,19,19,24,11,6,4,2,4,3,2,2,5,3.1666666666666665,3.2698412698412698,3.152542372881356,3.0408163265306123,3.0208333333333335,3.4523809523809526,3.7222222222222223,2.5,2.625,2.4583333333333335,2.0416666666666665,2.0,1.75,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,1.0,0.4583333333333333,0.25,7.0,7.0,6.75,6.666666666666667,6.5,6.0,6.6,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.125,0.08333333333333333,0.08333333333333333,0.20833333333333334,240,239,232,188,182,168,173
FEDXB04,F,2.0,35,21,33,15,5,14,5,14,11,3.1714285714285713,3.5714285714285716,2.8484848484848486,1.4583333333333333,0.875,1.375,1.0,1.0,1.0,0.625,0.20833333333333334,0.5833333333333334,6.2,7.285714285714286,7.818181818181818,0.20833333333333334,0.5833333333333334,0.4583333333333333,157,182,194,22,40,52,48,34,43,49,35,49,48,44,42,31,17,0,1,3,4,7,7,7,2.8181818181818183,2.525,2.519230769230769,2.625,2.9411764705882355,2.9302325581395348,3.163265306122449,0.9166666666666666,1.6666666666666667,2.1666666666666665,2.0,1.4166666666666667,1.7916666666666667,2.0416666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4583333333333333,2.0416666666666665,2.0,1.8333333333333333,1.75,1.2916666666666667,0.7083333333333334,0.0,6.0,7.0,6.75,7.0,7.0,6.285714285714286,0.0,0.041666666666666664,0.125,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.2916666666666667,97,156,200,197,191,206,216,45,25,28,20,13,23,22,12,12,11,5,6,6,8,9,18,13,14,14,15,12,3.488888888888889,3.32,3.6785714285714284,3.6,4.0,3.5652173913043477,3.5454545454545454,1.875,1.0416666666666667,1.1666666666666667,0.8333333333333334,0.5416666666666666,0.9583333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4583333333333333,0.20833333333333334,0.25,0.25,0.3333333333333333,7.333333333333333,8.222222222222221,7.076923076923077,8.071428571428571,7.571428571428571,7.4,7.666666666666667,0.375,0.75,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.625,0.5,233,245,206,190,164,199,178
FEDXB05,F,2.0,39,35,33,25,23,8,19,9,6,3.1794871794871793,3.4857142857142858,3.727272727272727,1.625,1.4583333333333333,1.375,1.0,1.0,1.0,1.0416666666666667,0.9583333333333334,0.3333333333333333,8.0,7.222222222222222,7.5,0.7916666666666666,0.375,0.25,301,210,176,40,41,46,50,47,48,42,29,52,28,35,26,18,23,2,1,6,2,3,10,7,2.8,2.4390243902439024,2.782608695652174,3.1,3.234042553191489,3.4375,3.6666666666666665,1.6666666666666667,1.7083333333333333,1.9166666666666667,2.0833333333333335,1.9583333333333333,2.0,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2083333333333333,2.1666666666666665,1.1666666666666667,1.4583333333333333,1.0833333333333333,0.75,0.9583333333333334,7.0,6.0,7.833333333333333,6.5,8.333333333333334,6.7,6.428571428571429,0.08333333333333333,0.041666666666666664,0.25,0.08333333333333333,0.125,0.4166666666666667,0.2916666666666667,155,158,203,203,203,250,222,40,43,50,33,32,50,42,5,9,7,9,14,28,23,12,9,5,8,6,3,9,3.85,3.5348837209302326,3.38,3.878787878787879,3.34375,3.1,3.1904761904761907,1.6666666666666667,1.7916666666666667,2.0833333333333335,1.375,1.3333333333333333,2.0833333333333335,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20833333333333334,0.375,0.2916666666666667,0.375,0.5833333333333334,1.1666666666666667,0.9583333333333334,6.5,6.333333333333333,6.8,6.25,6.166666666666667,8.333333333333334,7.333333333333333,0.5,0.375,0.20833333333333334,0.3333333333333333,0.25,0.125,0.375,237,218,210,187,158,208,223
FEDXB06,F,2.0,40,24,24,13,4,2,22,13,17,3.775,3.625,3.875,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,0.16666666666666666,0.08333333333333333,7.7727272727272725,8.23076923076923,7.705882352941177,0.9166666666666666,0.5416666666666666,0.7083333333333334,335,198,226,42,35,56,54,58,51,35,21,15,25,35,24,13,21,0,3,5,2,4,5,4,2.6904761904761907,3.0,2.8035714285714284,2.9814814814814814,2.896551724137931,3.0588235294117645,3.2857142857142856,1.75,1.4583333333333333,2.3333333333333335,2.25,2.4166666666666665,2.125,1.4583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.625,1.0416666666666667,1.4583333333333333,1.0,0.5416666666666666,0.875,0.0,6.0,6.0,6.0,6.0,6.8,8.0,0.0,0.125,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,134,138,212,208,216,203,168,26,63,46,48,34,42,25,17,22,17,11,11,16,8,3,11,8,7,17,23,27,3.269230769230769,3.253968253968254,3.5217391304347827,3.6875,3.323529411764706,3.4047619047619047,3.84,1.0833333333333333,2.625,1.9166666666666667,2.0,1.4166666666666667,1.75,1.0416666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,0.9166666666666666,0.7083333333333334,0.4583333333333333,0.4583333333333333,0.6666666666666666,0.3333333333333333,12.0,7.818181818181818,7.25,7.285714285714286,7.117647058823529,7.6521739130434785,7.444444444444445,0.125,0.4583333333333333,0.3333333333333333,0.2916666666666667,0.7083333333333334,0.9583333333333334,1.125,138,313,237,239,245,335,305
FEDXB07,F,1.0,37,23,27,33,6,11,21,18,19,2.891891891891892,3.217391304347826,3.740740740740741,1.5416666666666667,0.9583333333333334,1.125,1.0,1.0,1.0,1.375,0.25,0.4583333333333333,7.619047619047619,7.0,7.631578947368421,0.875,0.75,0.7916666666666666,300,206,257,42,40,61,55,59,69,70,9,21,18,17,21,29,15,1,10,5,8,10,5,6,3.142857142857143,3.325,3.4918032786885247,3.381818181818182,3.3728813559322033,3.246376811594203,3.4,1.75,1.6666666666666667,2.5416666666666665,2.2916666666666665,2.4583333333333335,2.875,2.9166666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.875,0.75,0.7083333333333334,0.875,1.2083333333333333,0.625,6.0,6.5,6.8,6.5,6.8,6.4,6.333333333333333,0.041666666666666664,0.4166666666666667,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.20833333333333334,0.25,147,219,265,255,288,285,291,26,29,32,36,42,34,26,8,2,16,12,6,19,11,14,14,11,9,11,10,12,3.4615384615384617,3.3448275862068964,3.625,3.388888888888889,3.4285714285714284,3.3823529411764706,3.3461538461538463,1.0833333333333333,1.2083333333333333,1.3333333333333333,1.5,1.75,1.4166666666666667,1.0833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.5,0.25,0.7916666666666666,0.4583333333333333,7.785714285714286,6.5,7.636363636363637,6.888888888888889,6.7272727272727275,7.6,7.666666666666667,0.5833333333333334,0.5833333333333334,0.4583333333333333,0.375,0.4583333333333333,0.4166666666666667,0.5,207,190,216,196,224,210,190
FEDXB08,F,1.0,23,12,4,21,6,2,10,21,18,3.130434782608696,3.8333333333333335,4.5,0.9583333333333334,0.5,0.16666666666666666,1.0,1.0,1.0,0.875,0.25,0.08333333333333333,6.8,9.428571428571429,8.61111111111111,0.4166666666666667,0.875,0.75,161,250,175,31,33,27,17,24,36,36,15,11,3,6,4,9,8,5,10,10,13,15,9,8,3.193548387096774,3.727272727272727,3.814814814814815,4.117647058823529,3.125,3.8055555555555554,3.5277777777777777,1.2916666666666667,1.375,1.125,0.7083333333333334,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.4583333333333333,0.125,0.25,0.16666666666666666,0.375,0.3333333333333333,7.0,7.7,7.0,7.615384615384615,6.866666666666666,8.11111111111111,6.625,0.20833333333333334,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.625,0.375,0.3333333333333333,149,210,176,175,182,219,188,19,17,26,21,14,23,10,1,3,2,5,7,7,2,14,14,12,11,14,16,18,3.6315789473684212,3.9411764705882355,3.576923076923077,3.9523809523809526,4.142857142857143,3.739130434782609,3.8,0.7916666666666666,0.7083333333333334,1.0833333333333333,0.875,0.5833333333333334,0.9583333333333334,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.125,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.08333333333333333,7.714285714285714,8.071428571428571,8.083333333333334,7.7272727272727275,7.642857142857143,7.375,7.833333333333333,0.5833333333333334,0.5833333333333334,0.5,0.4583333333333333,0.5833333333333334,0.6666666666666666,0.75,178,183,192,173,172,211,181
FEDXB10,F,1.0,48,37,43,29,24,17,10,11,8,3.1458333333333335,3.081081081081081,3.3488372093023258,2.0,1.5416666666666667,1.7916666666666667,1.0,1.0,1.0,1.2083333333333333,1.0,0.7083333333333334,7.4,6.636363636363637,7.0,0.4166666666666667,0.4583333333333333,0.3333333333333333,254,211,217,57,83,69,57,43,59,63,24,25,31,34,29,33,46,4,1,3,1,3,4,4,2.8421052631578947,2.8674698795180724,2.739130434782609,2.6666666666666665,2.86046511627907,2.694915254237288,2.6507936507936507,2.375,3.4583333333333335,2.875,2.375,1.7916666666666667,2.4583333333333335,2.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0416666666666667,1.2916666666666667,1.4166666666666667,1.2083333333333333,1.375,1.9166666666666667,6.5,7.0,7.0,6.0,6.666666666666667,7.25,7.25,0.16666666666666666,0.041666666666666664,0.125,0.041666666666666664,0.125,0.16666666666666666,0.16666666666666666,212,270,241,192,172,221,242,40,43,63,52,54,54,48,13,30,31,38,32,41,19,4,3,4,2,5,6,9,2.975,2.744186046511628,2.6984126984126986,3.0,3.0,2.8333333333333335,2.8541666666666665,1.6666666666666667,1.7916666666666667,2.625,2.1666666666666665,2.25,2.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,1.25,1.2916666666666667,1.5833333333333333,1.3333333333333333,1.7083333333333333,0.7916666666666666,8.0,9.666666666666666,6.25,9.0,8.2,6.833333333333333,7.666666666666667,0.16666666666666666,0.125,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.25,0.375,164,177,226,212,235,235,225
FEDXB11,F,1.0,32,49,43,8,9,8,19,7,14,3.34375,3.36734693877551,3.2325581395348837,1.3333333333333333,2.0416666666666665,1.7916666666666667,1.0,1.0,1.0,0.3333333333333333,0.375,0.3333333333333333,8.263157894736842,7.857142857142857,7.0,0.7916666666666666,0.2916666666666667,0.5833333333333334,272,229,245,35,40,36,39,34,42,44,41,65,36,40,38,40,51,3,4,1,0,2,4,1,2.3714285714285714,2.425,2.388888888888889,2.4871794871794872,2.6176470588235294,2.642857142857143,2.8636363636363638,1.4583333333333333,1.6666666666666667,1.5,1.625,1.4166666666666667,1.75,1.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7083333333333333,2.7083333333333335,1.5,1.6666666666666667,1.5833333333333333,1.6666666666666667,2.125,6.333333333333333,6.25,7.0,0.0,6.5,6.5,6.0,0.125,0.16666666666666666,0.041666666666666664,0.0,0.08333333333333333,0.16666666666666666,0.041666666666666664,143,187,129,137,140,177,183,42,44,47,44,43,40,45,33,53,51,50,36,39,31,2,1,2,3,6,6,3,2.7142857142857144,2.409090909090909,2.4468085106382977,2.6136363636363638,2.9302325581395348,2.775,2.6,1.75,1.8333333333333333,1.9583333333333333,1.8333333333333333,1.7916666666666667,1.6666666666666667,1.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.375,2.2083333333333335,2.125,2.0833333333333335,1.5,1.625,1.2916666666666667,6.5,6.0,6.0,6.666666666666667,6.5,6.666666666666667,7.666666666666667,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.125,0.25,0.25,0.125,160,165,178,185,201,190,171
FEDXB12,F,1.0,24,14,6,13,2,1,18,21,21,3.0833333333333335,3.2857142857142856,3.6666666666666665,1.0,0.5833333333333334,0.25,1.0,1.0,1.0,0.5416666666666666,0.08333333333333333,0.041666666666666664,7.666666666666667,8.80952380952381,9.333333333333334,0.75,0.875,0.875,225,233,219,20,21,13,15,22,23,23,7,3,5,2,7,3,6,10,14,16,14,12,18,15,3.45,3.5238095238095237,3.0,3.8,3.1363636363636362,3.9565217391304346,3.8260869565217392,0.8333333333333334,0.875,0.5416666666666666,0.625,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,0.125,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.125,0.25,7.7,8.428571428571429,8.25,8.428571428571429,8.916666666666666,7.222222222222222,7.2,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.75,0.625,153,194,177,176,184,224,201,17,21,22,13,20,14,6,2,2,5,2,6,0,0,15,15,14,18,17,18,18,3.235294117647059,3.619047619047619,3.3636363636363638,3.6923076923076925,3.65,3.5714285714285716,4.0,0.7083333333333334,0.875,0.9166666666666666,0.5416666666666666,0.8333333333333334,0.5833333333333334,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.25,0.0,0.0,7.6,7.666666666666667,7.357142857142857,7.444444444444445,8.294117647058824,7.722222222222222,8.333333333333334,0.625,0.625,0.5833333333333334,0.75,0.7083333333333334,0.75,0.75,171,193,182,184,220,189,174
