Mouse_ID,Order,Sex,Diet_Phase,Current_Size,Next_Size,Time_Gap
FEDXA11,1,M,PR,1,3,1.449999999999818
FEDXA11,1,M,PR,3,2,7.216666666666242
FEDXA11,1,M,PR,2,2,5.550000000000182
FEDXA11,1,M,PR,2,3,12.533333333333758
FEDXA11,1,M,PR,3,3,10.549999999999272
FEDXA11,1,M,PR,3,1,3.616666666666788
FEDXA11,1,M,PR,1,1,3.133333333333212
FEDXA11,1,M,PR,1,1,7.150000000000546
FEDXA11,1,M,PR,1,4,6.333333333
FEDXA11,1,M,PR,4,3,4.550000000000182
FEDXA11,1,M,PR,3,2,8.466666666666242
FEDXA11,1,M,PR,2,1,6.766666666667334
FEDXA11,1,M,PR,1,1,5.799999999999272
FEDXA11,1,M,PR,1,1,4.183333333333394
FEDXA11,1,M,PR,1,4,6.316666666666606
FEDXA11,1,M,PR,4,3,5.950000000000728
FEDXA11,1,M,PR,3,2,3.5499999999992724
FEDXA11,1,M,PR,2,1,6
FEDXA11,1,M,PR,1,1,7.783333333333758
FEDXA11,1,M,PR,1,2,2.75
FEDXA11,1,M,PR,2,3,5.600000000000364
FEDXA11,1,M,PR,3,1,6.649999999999636
FEDXA11,1,M,PR,1,1,6.733333333333576
FEDXA11,1,M,PR,1,3,3.366666666666788
FEDXA11,1,M,PR,3,2,5.116666666665878
FEDXA11,1,M,PR,2,1,14.08333333333394
FEDXA11,1,M,PR,1,3,8.25
FEDXA11,1,M,PR,3,2,7.683333333333394
FEDXA11,1,M,PR,2,2,2.9666666666662422
FEDXA11,1,M,PR,2,2,5.266666666666424
FEDXA11,1,M,PR,2,1,7.300000000000182
FEDXA11,1,M,PR,1,1,4.566666666666606
FEDXA11,1,M,PR,1,4,6.75
FEDXA11,1,M,PR,4,1,6.533333333332848
FEDXA11,1,M,PR,1,3,5.766666666668243
FEDXA11,1,M,PR,3,1,7.049999999999272
FEDXA11,1,M,PR,1,2,7.299999999999272
FEDXA11,1,M,PR,2,1,7.850000000000364
FEDXA11,1,M,PR,1,2,5.716666666667152
FEDXA11,1,M,PR,2,3,11.433333333332484
FEDXA11,1,M,PR,3,1,2.2833333333346673
FEDXA11,1,M,PR,1,2,12.883333333333212
FEDXA11,1,M,PR,2,4,15.616666666666788
FEDXA11,1,M,PR,1,2,9.483333333333576
FEDXA11,1,M,PR,1,1,10.266666666666424
FEDXA11,1,M,PR,1,1,2.9500000000007276
FEDXA11,1,M,PR,1,3,11.466666666665333
FEDXA11,1,M,PR,3,2,10.433333333334303
FEDXA11,1,M,PR,2,2,15.716666666665333
FEDXA11,1,M,PR,2,2,31.816666666667516
FEDXA11,1,M,PR,2,6,43.016666666666424
FEDXA11,1,M,PR,6,1,38.316666666667516
FEDXA11,1,M,PR,1,4,15.33333333333212
FEDXA11,1,M,PR,4,3,18.866666666666788
FEDXA11,1,M,PR,3,5,20.600000000000364
FEDXA11,1,M,PR,5,2,52.816666666667516
FEDXA11,1,M,PR,2,4,19.399999999999636
FEDXA11,1,M,PR,4,1,24.133333333333212
FEDXA11,1,M,PR,1,1,4.4333333333324845
FEDXA11,1,M,PR,1,3,17.71666666666715
FEDXA11,1,M,PR,3,1,16.933333333334303
FEDXA11,1,M,PR,1,1,5.233333333331757
FEDXA11,1,M,PR,1,2,1.8000000000010914
FEDXA11,1,M,PR,2,1,5.216666666667152
FEDXA11,1,M,PR,1,1,2.3166666666656965
FEDXA11,1,M,PR,1,1,5.950000000000728
FEDXA11,1,M,PR,1,2,9.599999999998545
FEDXA11,1,M,PR,2,4,17.950000000000728
FEDXA11,1,M,PR,4,6,43.13333333333321
FEDXA11,1,M,PR,6,4,21.21666666666715
FEDXA11,1,M,PR,4,2,33.03333333333285
FEDXA11,1,M,PR,2,1,1.383333333333212
FEDXA11,1,M,PR,1,1,8.050000000001091
FEDXA11,1,M,PR,1,1,8.333333333
FEDXA11,1,M,PR,1,1,22.399999999999636
FEDXA11,1,M,PR,1,4,18.299999999999272
FEDXA11,1,M,PR,4,3,30.683333333334303
FEDXA11,1,M,PR,3,6,24.933333333332484
FEDXA11,1,M,PR,6,1,50.100000000000364
FEDXA11,1,M,PR,1,2,8.683333333334303
FEDXA11,1,M,PR,2,4,13.33333333333212
FEDXA11,1,M,PR,4,3,53.400000000001455
FEDXA11,1,M,PR,3,1,19.316666666665697
FEDXA11,1,M,PR,1,2,17.08333333333394
FEDXA11,1,M,PR,2,7,38.983333333333576
FEDXA11,1,M,PR,7,1,28.69999999999891
FEDXA11,1,M,PR,1,6,24.21666666666715
FEDXA11,1,M,PR,6,2,15.75
FEDXA11,1,M,PR,2,2,11.633333333333212
FEDXA11,1,M,PR,2,1,4.766666666666424
FEDXA11,1,M,PR,1,2,3.8166666666675155
FEDXA11,1,M,PR,2,1,4.516666666666424
FEDXA11,1,M,PR,1,1,8.850000000000364
FEDXA11,1,M,PR,1,1,4.5
FEDXA11,1,M,PR,1,2,5.983333333331757
FEDXA11,1,M,PR,2,4,6.450000000000728
FEDXA11,1,M,PR,4,2,14.433333333334303
FEDXA11,1,M,PR,2,1,11.683333333332484
FEDXA11,1,M,PR,1,3,5.666666667
FEDXA11,1,M,PR,3,3,11.116666666666788
FEDXA11,1,M,PR,3,1,11.133333333333212
FEDXA11,1,M,PR,1,2,6.533333333334667
FEDXA11,1,M,PR,2,2,5.033333333332848
FEDXA11,1,M,PR,2,3,3.4333333333324845
FEDXA11,1,M,PR,3,1,8.983333333333576
FEDXA11,1,M,PR,1,1,5.216666666667152
FEDXA11,1,M,PR,1,1,11.850000000000364
FEDXA11,1,M,PR,1,1,1.6000000000003638
FEDXA11,1,M,PR,1,4,5.299999999999272
FEDXA11,1,M,PR,4,2,6.649999999999636
FEDXA11,1,M,PR,2,2,10.883333333333212
FEDXA11,1,M,PR,2,4,4.950000000000728
FEDXA11,1,M,PR,4,3,8.883333333333212
FEDXA11,1,M,PR,3,1,3.7999999999992724
FEDXA11,1,M,PR,1,2,1.7333333333335759
FEDXA11,1,M,PR,2,1,6.149999999999636
FEDXA11,1,M,PR,1,1,6.800000000001091
FEDXA11,1,M,PR,1,2,6.799999999999272
FEDXA11,1,M,PR,2,4,7.583333333
FEDXA11,1,M,PR,4,1,10.83333333333212
FEDXA11,1,M,PR,1,1,6.283333333334667
FEDXA11,1,M,PR,1,4,14.816666666665697
FEDXA11,1,M,PR,4,7,30.850000000000364
FEDXA11,1,M,PR,7,4,14.799999999999272
FEDXA11,1,M,PR,4,4,15.600000000000364
FEDXA11,1,M,PR,4,1,11.16666666666788
FEDXA11,1,M,PR,1,1,7.916666667
FEDXA11,1,M,PR,1,1,4.299999999999272
FEDXA11,1,M,PR,1,3,17.16666666666788
FEDXA11,1,M,PR,3,5,7.666666667
FEDXA11,1,M,PR,5,5,21.633333333333212
FEDXA11,1,M,PR,5,4,29.350000000000364
FEDXA11,1,M,PR,4,1,16.03333333333285
FEDXA11,1,M,PR,1,2,2.899999999999636
FEDXA11,1,M,PR,1,5,16.5
FEDXA11,1,M,PR,5,1,45.29999999999927
FEDXA11,1,M,PR,1,4,35.70000000000073
FEDXA11,1,M,PR,4,1,13.266666666666424
FEDXA11,1,M,PR,1,2,15.266666666666424
FEDXA11,1,M,PR,2,4,24.100000000000364
FEDXA11,1,M,PR,4,2,27.83333333333394
FEDXA11,1,M,PR,2,1,13.383333333333212
FEDXA11,1,M,PR,1,2,5.533333333332848
FEDXA11,1,M,PR,2,1,11.08333333333394
FEDXA11,1,M,PR,1,3,26.94999999999891
FEDXA11,1,M,PR,3,6,28.16666666666788
FEDXA11,1,M,PR,6,1,35.099999999998545
FEDXA11,1,M,PR,1,1,10.366666666666788
FEDXA11,1,M,PR,1,1,8.233333333333576
FEDXA11,1,M,NR,1,2,1.8333333333333144
FEDXA11,1,M,NR,2,2,2.1500000000000057
FEDXA11,1,M,NR,2,3,4.683333333333337
FEDXA11,1,M,NR,5,1,14.600000000000023
FEDXA11,1,M,NR,1,1,2.666666666666657
FEDXA11,1,M,NR,1,4,65.94999999999999
FEDXA11,1,M,NR,5,1,21.083333333333314
FEDXA11,1,M,NR,1,7,54.883333333333326
FEDXA11,1,M,NR,1,5,32.85000000000002
FEDXA11,1,M,NR,4,4,24.066666666666606
FEDXA11,1,M,NR,4,2,27.65000000000009
FEDXA11,1,M,NR,2,4,21.483333333333235
FEDXA11,1,M,NR,4,3,21.433333333333394
FEDXA11,1,M,NR,3,4,13.883333333333326
FEDXA11,1,M,NR,4,1,14.133333333333326
FEDXA11,1,M,NR,1,1,6.416666666666629
FEDXA11,1,M,NR,1,2,3.183333333333394
FEDXA11,1,M,NR,2,1,10.033333333333303
FEDXA11,1,M,NR,1,4,6.7999999999999545
FEDXA11,1,M,NR,4,3,20.58333333333337
FEDXA11,1,M,NR,3,4,14.899999999999977
FEDXA11,1,M,NR,4,5,21.916666666666742
FEDXA11,1,M,NR,5,3,12.283333333333303
FEDXA11,1,M,NR,3,3,9.549999999999955
FEDXA11,1,M,NR,2,5,7.850000000000023
FEDXA11,1,M,NR,5,6,29.133333333333326
FEDXA11,1,M,NR,6,5,20.65000000000009
FEDXA11,1,M,NR,5,6,46.316666666666606
FEDXA11,1,M,NR,6,2,32.84999999999991
FEDXA11,1,M,NR,2,5,17.65000000000009
FEDXA11,1,M,NR,5,5,59.183333333333394
FEDXA11,1,M,NR,5,6,66.64999999999986
FEDXA11,1,M,NR,6,4,18.299999999999955
FEDXA11,1,M,NR,2,7,16.399999999999864
FEDXA11,1,M,NR,7,1,44.450000000000045
FEDXA11,1,M,NR,1,2,5.183333333333394
FEDXA11,1,M,NR,2,4,9.049999999999955
FEDXA11,1,M,NR,4,1,23.649999999999864
FEDXA11,1,M,NR,1,1,10.866666666666788
FEDXA11,1,M,NR,1,3,1.3666666666665606
FEDXA11,1,M,NR,3,2,72.66666666666674
FEDXA11,1,M,NR,2,5,6.6666666666667425
FEDXA11,1,M,NR,5,7,88.08333333333326
FEDXA11,1,M,NR,7,2,93.70000000000005
FEDXA11,1,M,NR,2,3,2.25
FEDXA11,1,M,NR,3,5,147.2166666666667
FEDXA11,1,M,NR,5,3,81.86666666666656
FEDXA11,1,M,NR,3,3,1.650000000000091
FEDXA11,1,M,NR,3,7,72.88333333333344
FEDXA11,1,M,NR,7,4,59.63333333333321
FEDXA11,1,M,NR,4,2,5.866666666666788
FEDXA11,1,M,NR,2,4,20.216666666666697
FEDXA11,1,M,NR,4,3,33.19999999999982
FEDXA11,1,M,NR,3,3,7.116666666666788
FEDXA11,1,M,NR,3,1,15.816666666666606
FEDXA11,1,M,NR,1,1,14.433333333333394
FEDXA11,1,M,NR,1,1,4.049999999999727
FEDXA11,1,M,NR,1,1,18.350000000000364
FEDXA11,1,M,NR,1,3,10.733333333333121
FEDXA11,1,M,NR,3,1,8.183333333333394
FEDXA11,1,M,NR,1,1,12.650000000000091
FEDXA11,1,M,NR,1,3,10.166666666666515
FEDXA11,1,M,NR,3,3,11.766666666666879
FEDXA11,1,M,NR,3,1,13.549999999999727
FEDXA11,1,M,NR,1,5,7.099999999999909
FEDXA11,1,M,NR,5,1,10.966666666666697
FEDXA11,1,M,NR,1,3,6.150000000000091
FEDXA11,1,M,NR,3,2,6.150000000000091
FEDXA11,1,M,NR,2,5,6.549999999999727
FEDXA11,1,M,NR,5,1,5.700000000000273
FEDXA11,1,M,NR,1,1,3.683333333333394
FEDXA11,1,M,NR,1,6,9
FEDXA11,1,M,NR,6,4,23.299999999999727
FEDXA11,1,M,NR,4,7,10.100000000000364
FEDXA11,1,M,NR,7,3,25
FEDXA11,1,M,NR,3,1,6.149999999999636
FEDXA11,1,M,NR,1,1,6
FEDXA11,1,M,NR,1,6,82.28333333
FEDXA11,1,M,NR,6,3,13.31666666666706
FEDXA11,1,M,NR,3,1,13.049999999999727
FEDXA11,1,M,NR,1,2,6.566666666666606
FEDXA11,1,M,NR,2,2,3.849999999999909
FEDXA11,1,M,NR,2,2,10.133333333333667
FEDXA11,1,M,NR,2,3,3
FEDXA11,1,M,NR,3,5,13.633333333333212
FEDXA11,1,M,NR,5,6,134.05000000000018
FEDXA11,1,M,NR,6,1,6.549999999999727
FEDXA11,1,M,NR,1,1,10.550000000000182
FEDXA11,1,M,NR,1,6,81.38333333333321
FEDXA11,1,M,NR,6,4,6.25
FEDXA11,1,M,NR,4,1,22.01666666666688
FEDXA11,1,M,NR,1,4,19
FEDXA11,1,M,NR,4,4,8.216666666666697
FEDXA11,1,M,NR,4,2,19.783333333333303
FEDXA11,1,M,NR,2,3,8.016666666666424
FEDXA11,1,M,NR,3,6,52.983333333333576
FEDXA11,1,M,NR,6,4,6.383333333333212
FEDXA11,1,M,NR,4,5,91.06666667
FEDXA11,1,M,NR,5,3,5.599999999999909
FEDXA11,1,M,NR,3,1,14.983333333333576
FEDXA11,1,M,NR,1,5,65.36666666666633
FEDXA11,1,M,NR,5,6,73.90000000000009
FEDXA11,1,M,NR,6,2,2.050000000000182
FEDXA11,1,M,NR,2,4,151.75
FEDXA11,1,M,NR,4,3,8.433333333333394
FEDXA11,1,M,NR,3,7,109.44999999999982
FEDXA11,1,M,NR,7,6,74.59999999999991
FEDXA11,1,M,NR,6,5,46.683333333333394
FEDXA11,1,M,NR,5,5,27.26666666666688
FEDXA11,1,M,NR,5,1,3.133333333333212
FEDXA11,1,M,NR,1,1,12.483333333333121
FEDXA11,1,M,NR,1,5,10.933333333333394
FEDXA11,1,M,NR,5,4,17.116666666666788
FEDXA11,1,M,NR,4,1,15.066666666666606
FEDXA11,1,M,NR,1,3,1.583333333333485
FEDXA11,1,M,NR,3,1,5.466666666666697
FEDXA11,1,M,NR,1,1,3.849999999999909
FEDXA11,1,M,NR,1,1,3
FEDXA11,1,M,NR,1,1,18.133333333333212
FEDXA11,1,M,NR,1,1,2.783333333333303
FEDXA11,1,M,NR,1,1,3.650000000000091
FEDXA11,1,M,NR,1,2,6.516666666666879
FEDXA11,1,M,NR,2,2,8.783333333333303
FEDXA11,1,M,NR,2,4,10.433333333333394
FEDXA11,1,M,NR,4,2,10.599999999999909
FEDXA11,1,M,NR,2,4,11.5
FEDXA11,1,M,NR,4,1,5.099999999999909
FEDXA11,1,M,NR,1,1,5.550000000000182
FEDXA11,1,M,NR,1,1,5.016666666666424
FEDXA11,1,M,NR,1,1,7.033333333333303
FEDXA11,1,M,NR,1,1,6.916666666666515
FEDXA11,1,M,NR,1,2,8.800000000000182
FEDXA11,1,M,NR,2,1,7.349999999999909
FEDXA11,1,M,NR,1,2,3.849999999999909
FEDXA11,1,M,NR,2,3,7.266666666666879
FEDXA11,1,M,NR,3,2,11.75
FEDXA11,1,M,NR,2,2,5.916666666666515
FEDXA11,1,M,NR,2,2,15
FEDXA11,1,M,NR,2,4,11.133333333333667
FEDXA11,1,M,NR,4,1,9.25
FEDXA11,1,M,NR,1,5,6.466666666666697
FEDXA11,1,M,NR,2,3,10.25
FEDXA11,1,M,NR,3,3,10.483333333333121
FEDXA11,1,M,NR,3,2,11.300000000000182
FEDXA11,1,M,NR,2,2,7.75
FEDXA11,1,M,NR,2,7,107.5666666666666
FEDXA11,1,M,NR,7,1,10.966666666667152
FEDXA11,1,M,NR,1,4,10.399999999999636
FEDXA11,1,M,NR,4,4,12.733333333333576
FEDXA11,1,M,NR,3,1,3.949999999999818
FEDXA11,1,M,NR,1,3,6.866666666666788
FEDXA11,1,M,NR,3,3,14.266666666666424
FEDXA11,1,M,NR,3,2,4.216666666667152
FEDXA11,1,M,NR,2,4,8.283333333332848
FEDXA11,1,M,NR,4,1,35.61666666666679
FEDXA11,1,M,NR,1,2,2.9666666666671517
FEDXA11,1,M,NR,2,1,5.616666666666788
FEDXA11,1,M,NR,1,3,7.333333333
FEDXA11,1,M,NR,3,1,8.016666666666424
FEDXA11,1,M,NR,1,5,111.35000000000036
FEDXA11,1,M,NR,5,1,8.533333333332848
FEDXA11,1,M,NR,1,1,7.75
FEDXA11,1,M,NR,1,4,1.616666666666788
FEDXA11,1,M,NR,4,2,3.733333333333576
FEDXA11,1,M,NR,1,2,4.449999999999818
FEDXA11,1,M,NR,2,5,75.40000000000055
FEDXA11,1,M,NR,5,1,80.55000000000018
FEDXA11,1,M,NR,1,5,7.016666666666424
FEDXA11,1,M,NR,5,2,9.783333333332848
FEDXA11,1,M,NR,2,4,47.20000000000073
FEDXA11,1,M,NR,4,2,11.683333333333394
FEDXA11,1,M,NR,2,1,40.91666666666606
FEDXA11,1,M,NR,1,1,2.350000000000364
FEDXA11,1,M,NR,3,1,26
FEDXA11,1,M,NR,1,1,4.533333333332848
FEDXA11,1,M,NR,1,2,8.733333333333576
FEDXA11,1,M,NR,2,3,6.433333333333394
FEDXA11,1,M,NR,3,2,3.866666666666788
FEDXA11,1,M,NR,2,2,10.91666666666606
FEDXA11,1,M,NR,2,1,3.683333333333394
FEDXA11,1,M,NR,1,1,7.600000000000364
FEDXA11,1,M,NR,1,1,5.516666666666424
FEDXA11,1,M,NR,1,2,6.683333333333394
FEDXA11,1,M,NR,2,4,3.4666666666671517
FEDXA11,1,M,NR,4,1,6.549999999999272
FEDXA11,1,M,NR,1,1,9.383333333333212
FEDXA11,1,M,NR,1,1,3.933333333333394
FEDXA11,1,M,NR,1,1,5.200000000000728
FEDXA11,1,M,NR,1,2,7.416666667
FEDXA11,1,M,NR,2,2,4.800000000000182
FEDXA11,1,M,NR,2,4,8.533333333333758
FEDXA11,1,M,NR,4,1,9.799999999999272
FEDXA11,1,M,NR,1,2,4.916666667
FEDXA11,1,M,NR,2,4,5.016666666666424
FEDXA11,1,M,NR,4,1,5.183333333333394
FEDXA11,1,M,NR,1,1,5.5
FEDXA11,1,M,NR,1,1,4.733333333333576
FEDXA11,1,M,NR,1,7,7.533333333333758
FEDXA11,1,M,NR,7,2,10.883333333333212
FEDXA11,1,M,NR,2,1,3.949999999999818
FEDXA11,1,M,NR,1,4,10.183333333333394
FEDXA11,1,M,NR,4,1,2.866666666666788
FEDXA11,1,M,NR,1,1,4.5
FEDXA11,1,M,NR,1,4,7.616666666666788
FEDXA11,1,M,NR,4,4,7.149999999999636
FEDXA11,1,M,NR,4,2,10.850000000000364
FEDXA11,1,M,NR,2,1,8.916666667
FEDXA11,1,M,NR,1,5,12.733333333333576
FEDXA11,1,M,NR,7,1,8.75
FEDXA11,1,M,NR,1,5,9.683333333333394
FEDXA11,1,M,NR,5,1,10.050000000000182
FEDXA11,1,M,NR,1,2,3.600000000000364
FEDXA11,1,M,NR,2,3,12.08333333333394
FEDXA11,1,M,NR,3,4,2.433333333333394
FEDXA11,1,M,NR,4,1,60.91666666666606
FEDXA11,1,M,NR,1,6,3.166666667
FEDXA11,1,M,NR,6,1,11.5
FEDXA11,1,M,NR,1,2,2.633333333333212
FEDXA11,1,M,NR,2,4,4.133333333333212
FEDXA11,1,M,NR,4,3,13.733333333333576
FEDXA11,1,M,NR,3,1,52.86666666666679
FEDXA11,1,M,NR,1,3,1.7833333333328483
FEDXA11,1,M,NR,3,3,2.883333333333212
FEDXA11,1,M,NR,3,1,36.46666666666715
FEDXA11,1,M,NR,1,1,4.083333333
FEDXA11,1,M,NR,1,3,2.633333333333212
FEDXA11,1,M,NR,3,1,16.900000000000546
FEDXA11,1,M,NR,5,5,112.46666666666624
FEDXA11,1,M,NR,5,4,135.6333333333332
FEDXA11,1,M,NR,4,5,4.233333333333576
FEDXA11,1,M,NR,5,3,81.76666666666642
FEDXA11,1,M,NR,3,6,58.933333333333394
FEDXA11,1,M,NR,6,2,2.4000000000005457
FEDXA11,1,M,NR,2,5,51.79999999999927
FEDXA11,1,M,NR,5,2,15.566666666666606
FEDXA11,1,M,NR,2,3,8.816666666666606
FEDXA11,1,M,NR,3,1,12.283333333333758
FEDXA11,1,M,NR,1,1,6.233333333333576
FEDXA11,1,M,NR,1,1,6.616666666666788
FEDXA11,1,M,NR,1,2,9.866666666665878
FEDXA11,1,M,NR,2,2,3.416666667
FEDXA11,1,M,NR,2,1,15.366666666666788
FEDXA11,1,M,NR,1,6,8.216666666666242
FEDXA11,1,M,NR,6,3,19.983333333333576
FEDXA11,1,M,NR,3,1,1.6500000000005457
FEDXA11,1,M,NR,1,2,8.616666666665878
FEDXA11,1,M,NR,2,2,6.733333333333576
FEDXA11,1,M,NR,2,1,7.800000000000182
FEDXA11,1,M,NR,1,1,6.699999999999818
FEDXA11,1,M,NR,1,1,6.383333333333212
FEDXA11,1,M,NR,1,1,3.5333333333337578
FEDXA11,1,M,NR,1,2,8.866666666666788
FEDXA11,1,M,NR,2,1,1.4833333333326664
FEDXA11,1,M,NR,1,3,2.850000000000364
FEDXA11,1,M,NR,3,1,8.600000000000364
FEDXA11,1,M,NR,1,1,6.583333333
FEDXA11,1,M,NR,1,1,3.566666666666606
FEDXA11,1,M,NR,1,3,8.449999999999818
FEDXA11,1,M,NR,3,1,7.800000000000182
FEDXA11,1,M,NR,1,2,3.699999999999818
FEDXA11,1,M,NR,2,2,9.916666667
FEDXA11,1,M,NR,2,2,6.416666667
FEDXA11,1,M,NR,2,2,3.449999999999818
FEDXA11,1,M,NR,2,1,3.633333333333212
FEDXA11,1,M,NR,1,1,4.766666666666424
FEDXA11,1,M,NR,1,1,5.400000000000546
FEDXA11,1,M,NR,1,2,3.2999999999992724
FEDXA11,1,M,NR,2,2,5.450000000000728
FEDXA11,1,M,NR,2,1,5.233333333332666
FEDXA11,1,M,NR,1,5,7.583333333
FEDXA11,1,M,NR,5,4,10.383333333333212
FEDXA11,1,M,NR,4,3,10.050000000000182
FEDXA11,1,M,NR,3,2,11
FEDXA11,1,M,NR,2,4,78.68333333
FEDXA11,1,M,NR,4,2,11.783333333332848
FEDXA11,1,M,NR,2,2,7.149999999999636
FEDXA11,1,M,NR,2,1,2.5
FEDXA11,1,M,NR,1,1,1.1000000000003638
FEDXA11,1,M,NR,1,3,22.350000000000364
FEDXA11,1,M,NR,3,7,74.11666666666679
FEDXA11,1,M,NR,7,1,13.16666666666606
FEDXA11,1,M,NR,1,6,6.800000000000182
FEDXA11,1,M,NR,6,1,7.933333333333394
FEDXA11,1,M,NR,1,6,85.25
FEDXA11,1,M,NR,1,4,7.366666666666788
FEDXA11,1,M,NR,3,1,3.7166666666671517
FEDXA11,1,M,NR,1,1,4.549999999999272
FEDXA11,1,M,NR,1,3,2.433333333333394
FEDXA11,1,M,NR,3,5,12.233333333333576
FEDXA11,1,M,NR,5,2,48.566666666666606
FEDXA11,1,M,NR,2,2,1.633333333333212
FEDXA11,1,M,NR,2,3,10.650000000000546
FEDXA11,1,M,NR,3,7,99.48333333333267
FEDXA11,1,M,NR,7,1,2.666666667
FEDXA11,1,M,NR,1,5,92.64999999999964
FEDXA11,1,M,NR,5,1,6.950000000000728
FEDXA11,1,M,NR,1,5,223.69999999999982
FEDXA11,1,M,NR,5,3,108.08333333333303
FEDXA11,1,M,NR,3,1,3.866666666666788
FEDXA11,1,M,NR,5,3,17.5
FEDXA11,1,M,NR,3,1,6.983333333332666
FEDXA11,1,M,NR,1,2,13.483333333333576
FEDXA11,1,M,NR,2,1,19.783333333333758
FEDXA11,1,M,NR,1,1,4.416666667
FEDXA11,1,M,NR,1,1,9.516666666667334
FEDXA11,1,M,NR,1,3,4.199999999999818
FEDXA11,1,M,NR,3,2,9.116666666666788
FEDXA11,1,M,NR,2,1,4.283333333332848
FEDXA11,1,M,NR,1,5,6.283333333333758
FEDXA11,1,M,NR,5,1,9.633333333333212
FEDXA11,1,M,NR,1,2,7.283333333332848
FEDXA11,1,M,NR,2,1,8.300000000000182
FEDXA11,1,M,NR,1,1,4.100000000000364
FEDXA11,1,M,NR,1,1,4.233333333333576
FEDXA11,1,M,NR,1,2,2.4833333333326664
FEDXA11,1,M,NR,2,1,6.216666666667152
FEDXA11,1,M,NR,1,2,9.766666666666424
FEDXA11,1,M,NR,2,1,7.199999999999818
FEDXA11,1,M,NR,1,2,5.033333333333758
FEDXA11,1,M,NR,2,3,7.75
FEDXA11,1,M,NR,3,2,8.899999999999636
FEDXA11,1,M,NR,2,1,6.716666666667152
FEDXA11,1,M,NR,1,1,4.616666666666788
FEDXA11,1,M,NR,1,1,4.216666666666242
FEDXA11,1,M,NR,1,1,4.883333333333212
FEDXA11,1,M,NR,1,2,1.1000000000003638
FEDXA11,1,M,NR,2,1,1.2166666666662422
FEDXA11,1,M,NR,1,2,4.066666666666606
FEDXA11,1,M,NR,2,1,3.133333333333212
FEDXA11,1,M,NR,1,1,6.650000000000546
FEDXA11,1,M,NR,1,1,1.9833333333335759
FEDXA11,1,M,NR,1,5,22.466666666666242
FEDXA11,1,M,NR,5,2,8.916666667
FEDXA11,1,M,NR,2,2,2.75
FEDXA11,1,M,NR,2,1,22.46666666666715
FEDXA11,1,M,NR,1,6,7.533333333332848
FEDXA11,1,M,NR,6,1,23.100000000000364
FEDXA11,1,M,NR,1,3,7.1833333333343035
FEDXA11,1,M,NR,3,5,57.683333333332484
FEDXA11,1,M,NR,5,5,11.549999999999272
FEDXA11,1,M,NR,5,2,11.850000000000364
FEDXA11,1,M,NR,2,1,10.633333333333212
FEDXA11,1,M,NR,4,1,3.2999999999992724
FEDXA11,1,M,NR,4,1,15.366666666666788
FEDXA11,1,M,NR,1,1,1.633333333333212
FEDXA11,1,M,NR,1,3,3.4500000000007276
FEDXA11,1,M,NR,3,1,8.016666666666424
FEDXA11,1,M,NR,1,5,63.849999999998545
FEDXA11,1,M,NR,5,3,17.08333333333394
FEDXA11,1,M,NR,3,6,91.58333333333394
FEDXA11,1,M,NR,6,2,103.3166666666657
FEDXA11,1,M,NR,2,1,120.28333333333467
FEDXA11,1,M,NR,1,3,10.383333333333212
FEDXA11,1,M,NR,3,5,82.33333333333212
FEDXA11,1,M,NR,5,2,4.483333333333576
FEDXA11,1,M,NR,2,1,42.983333333333576
FEDXA11,1,M,NR,1,1,2.7000000000007276
FEDXA11,1,M,NR,4,2,26.53333333333285
FEDXA11,1,M,NR,2,2,6.200000000000728
FEDXA11,1,M,NR,2,1,12.016666666666424
FEDXA11,1,M,NR,1,1,12.133333333333212
FEDXA11,1,M,NR,1,1,4.383333333333212
FEDXA11,1,M,NR,1,1,7.299999999999272
FEDXA11,1,M,NR,1,1,3.3166666666675155
FEDXA11,1,M,NR,1,1,2.5499999999992724
FEDXA11,1,M,NR,1,1,4.833333333
FEDXA11,1,M,NR,1,2,7.3166666666656965
FEDXA11,1,M,NR,2,1,2.3166666666675155
FEDXA11,1,M,NR,1,4,4.783333333332848
FEDXA11,1,M,NR,4,1,14.16666666666606
FEDXA11,1,M,NR,1,7,7.600000000000364
FEDXA11,1,M,NR,7,2,12
FEDXA11,1,M,NR,2,1,18.783333333334667
FEDXA11,1,M,NR,1,1,5.1833333333324845
FEDXA11,1,M,NR,1,4,6.366666666666788
FEDXA11,1,M,NR,4,1,13.100000000000364
FEDXA11,1,M,NR,1,2,5.416666667
FEDXA11,1,M,NR,2,1,2.8166666666675155
FEDXA11,1,M,NR,1,5,5.149999999999636
FEDXA11,1,M,NR,5,1,8.733333333333576
FEDXA11,1,M,NR,1,2,1.1999999999989086
FEDXA11,1,M,NR,2,1,3.25
FEDXA11,1,M,NR,1,2,6.5
FEDXA11,1,M,NR,2,2,10.033333333334667
FEDXA11,1,M,NR,2,1,7.599999999998545
FEDXA11,1,M,NR,1,4,8.366666666666788
FEDXA11,1,M,NR,4,1,6.666666667
FEDXA11,1,M,NR,1,1,5.716666666667152
FEDXA11,1,M,NR,1,2,3.016666666666424
FEDXA11,1,M,NR,2,1,1.383333333333212
FEDXA11,1,M,NR,1,1,3.899999999999636
FEDXA11,1,M,NR,1,2,10.549999999999272
FEDXA11,1,M,NR,1,7,59.20000000000073
FEDXA11,1,M,NR,7,5,15.66666666666606
