Unnamed: 0,contrast,estimate,SE,df,t.ratio,p.value,Significance,Test Details
33,grain M order1 - grain F order2,0.0325844398503922,0.151592547185104,19,0.214947505371782,0.999999999180585,,"t(19) = 0.215, p = 1.000e+00"
34,grain M order1 - pr F order2,-0.646255377246213,0.209215103562476,19,-3.08895183111494,0.156832157640867,,"t(19) = -3.089, p = 1.568e-01"
35,grain M order1 - nr F order2,0.160538883388712,0.187089140231753,19,0.858087664467575,0.998852396204136,,"t(19) = 0.858, p = 9.989e-01"
36,grain M order1 - grain M order2,-0.233805751675691,0.151592547185104,19,-1.54233012121763,0.90968684396247,,"t(19) = -1.542, p = 9.097e-01"
37,grain M order1 - pr M order2,-0.632811125275602,0.209215103562476,19,-3.02469140372856,0.175280127727381,,"t(19) = -3.025, p = 1.753e-01"
38,grain M order1 - nr M order2,0.126675946055218,0.187089140231753,19,0.677088717700559,0.999871670477379,,"t(19) = 0.677, p = 9.999e-01"
39,pr M order1 - nr M order1,0.178894532838008,0.108518922362604,19,1.64851003809503,0.870018344585651,,"t(19) = 1.649, p = 8.700e-01"
40,pr M order1 - grain F order2,0.0970188029771146,0.209215103562476,19,0.463727528869074,0.999997073259068,,"t(19) = 0.464, p = 1.000e+00"
41,pr M order1 - pr F order2,-0.58182101411949,0.254089784830574,19,-2.28982449848366,0.513621268191382,,"t(19) = -2.290, p = 5.136e-01"
42,pr M order1 - nr F order2,0.224973246515434,0.236205430905486,19,0.952447391463466,0.997168961826584,,"t(19) = 0.952, p = 9.972e-01"
43,pr M order1 - grain M order2,-0.169371388548969,0.209215103562476,19,-0.809556220678832,0.999318941492866,,"t(19) = -0.810, p = 9.993e-01"
44,pr M order1 - pr M order2,-0.56837676214888,0.254089784830574,19,-2.23691307593444,0.54536855355946,,"t(19) = -2.237, p = 5.454e-01"
45,pr M order1 - nr M order2,0.19111030918194,0.236205430905486,19,0.809085161375524,0.999322525384647,,"t(19) = 0.809, p = 9.993e-01"
46,nr M order1 - grain F order2,-0.0818757298608936,0.187089140231753,19,-0.437629515852559,0.999998392395199,,"t(19) = -0.438, p = 1.000e+00"
47,nr M order1 - pr F order2,-0.760715546957498,0.236205430905486,19,-3.22056755444326,0.124084332997341,,"t(19) = -3.221, p = 1.241e-01"
48,nr M order1 - nr F order2,0.046078713677426,0.216851083518725,19,0.212490124235173,0.99999999927667,,"t(19) = 0.212, p = 1.000e+00"
49,nr M order1 - grain M order2,-0.348265921386977,0.187089140231753,19,-1.86149725716612,0.767484370495887,,"t(19) = -1.861, p = 7.675e-01"
50,nr M order1 - pr M order2,-0.747271294986888,0.236205430905486,19,-3.16364993015718,0.13745023208211,,"t(19) = -3.164, p = 1.375e-01"
51,nr M order1 - nr M order2,0.0122157763439321,0.216851083518726,19,0.0563325584807477,1.0,,"t(19) = 0.056, p = 1.000e+00"
52,grain F order2 - pr F order2,-0.678839817096605,0.177807675862225,19,-3.81783190070267,0.0394475446123943,*,"t(19) = -3.818, p = 3.945e-02"
53,grain F order2 - nr F order2,0.12795444353832,0.178324918027405,19,0.717535412065382,0.999777096902411,,"t(19) = 0.718, p = 9.998e-01"
54,grain F order2 - grain M order2,-0.266390191526083,0.151592547185104,19,-1.75727762658942,0.821108143630449,,"t(19) = -1.757, p = 8.211e-01"
55,grain F order2 - pr M order2,-0.665395565125995,0.209215103562476,19,-3.1804375200249,0.133385644482953,,"t(19) = -3.180, p = 1.334e-01"
56,grain F order2 - nr M order2,0.0940915062048257,0.187089140231753,19,0.502923398377221,0.999993276672816,,"t(19) = 0.503, p = 1.000e+00"
57,pr F order2 - nr F order2,0.806794260634924,0.108518922362604,19,7.43459521224426,2.46969787477402e-05,***,"t(19) = 7.435, p = 2.470e-05"
58,pr F order2 - grain M order2,0.412449625570521,0.209215103562476,19,1.97141419786337,0.705471771247124,,"t(19) = 1.971, p = 7.055e-01"
59,pr F order2 - pr M order2,0.0134442519706101,0.254089784830574,19,0.0529114225492171,1.0,,"t(19) = 0.053, p = 1.000e+00"
60,pr F order2 - nr M order2,0.77293132330143,0.236205430905486,19,3.2722843007395,0.112928043881152,,"t(19) = 3.272, p = 1.129e-01"
61,nr F order2 - grain M order2,-0.394344635064403,0.187089140231753,19,-2.1077900864578,0.623875487347215,,"t(19) = -2.108, p = 6.239e-01"
62,nr F order2 - pr M order2,-0.793350008664314,0.236205430905486,19,-3.35872890654136,0.0962337545241252,,"t(19) = -3.359, p = 9.623e-02"
63,nr F order2 - nr M order2,-0.0338629373334938,0.216851083518726,19,-0.156157565754426,0.999999999974792,,"t(19) = -0.156, p = 1.000e+00"
64,grain M order2 - pr M order2,-0.399005373599911,0.177807675862225,19,-2.24402783324766,0.54107508585776,,"t(19) = -2.244, p = 5.411e-01"
65,grain M order2 - nr M order2,0.360481697730909,0.178324918027405,19,2.02148808881275,0.675919628825027,,"t(19) = 2.021, p = 6.759e-01"
66,pr M order2 - nr M order2,0.75948707133082,0.108518922362604,19,6.99866027781842,5.70645430821859e-05,***,"t(19) = 6.999, p = 5.706e-05"
