"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X0 Order1 - PR X4 Order1",-49.0909090909091,15.2034650524114,21,-3.22892899228409,0.306872618188381,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X5 Order1",-47.1818181818182,14.0682555416084,21,-3.35377887061212,0.25294282026814,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X5 Order1",-62.0909090909091,14.527712845076,21,-4.27396313191544,0.0469906589752722,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X6 Order1",-37.6363636363637,12.1326028729527,21,-3.10208485602597,0.368992357926229,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X6 Order1",-55,14.4958072258301,21,-3.7942005673196,0.118442751815997,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X0 Order2",-86.0303030303031,14.6008815729897,21,-5.89213073198616,0.00155783319727576,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X0 Order2",2.71969696969696,12.5767431897012,21,0.216248111985307,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X1 Order2",-88.7803030303031,14.1087513495026,21,-6.2925698264172,0.000665943303107208,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X1 Order2",-6.28030303030308,14.3654581706124,21,-0.437180837235721,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X2 Order2",-60.3636363636363,12.3209477041533,21,-4.89926893718479,0.0129261080168726,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X2 Order2",-49.3636363636364,13.7993185499835,21,-3.577251745065,0.17444468357799,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X3 Order2",-50.530303030303,12.9974173090497,21,-3.88771875433441,0.0995630941373956,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X3 Order2",-49.5303030303031,13.232517650555,21,-3.74307477520921,0.130026282922548,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X4 Order2",-41.9469696969697,13.8036586319069,21,-3.03882983602695,0.402538218788609,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X4 Order2",-73.1136363636364,14.0259023350073,21,-5.2127581254542,0.00664699096181331,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X5 Order2",-61.3636363636364,13.3820746748271,21,-4.58550993435022,0.0249072990694114,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X5 Order2",-83.9469696969697,13.5964518330603,21,-6.17418211219262,0.000855414161554657,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - NR X6 Order2",-57.6136363636365,12.2122329949875,21,-4.71769875233168,0.0189236875007502,"NANA OrderNA - NANA OrderNA"
"PR X0 Order1 - PR X6 Order2",-75.4469696969697,15.55506938414,21,-4.85031392877588,0.0143304575143992,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X1 Order1",-3.00000000000004,17.4835729951096,21,-0.171589640220519,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X2 Order1",-11.7272727272727,7.44186661545931,21,-1.57585097036154,0.995177031766349,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X2 Order1",-12.2727272727273,17.3573466468349,21,-0.707062405472278,0.999999997349118,"NANA OrderNA - NANA OrderNA"
