mouse_id,sex,order,hour,PR,NR
FEDXB02,F,2.0,1,0.14285714285714285,0.14285714285714285
FEDXB02,F,2.0,2,1.5714285714285714,0.0
FEDXB02,F,2.0,3,0.8571428571428571,0.42857142857142855
FEDXB02,F,2.0,4,1.1428571428571428,0.0
FEDXB02,F,2.0,5,0.2857142857142857,0.0
FEDXB02,F,2.0,6,0.2857142857142857,0.5714285714285714
FEDXB02,F,2.0,7,0.0,0.0
FEDXB02,F,2.0,8,0.42857142857142855,0.42857142857142855
FEDXB02,F,2.0,9,0.14285714285714285,0.14285714285714285
FEDXB02,F,2.0,10,0.42857142857142855,0.2857142857142857
FEDXB02,F,2.0,11,0.5714285714285714,0.14285714285714285
FEDXB02,F,2.0,12,1.0,0.42857142857142855
FEDXB02,F,2.0,13,3.2857142857142856,0.5714285714285714
FEDXB02,F,2.0,14,5.142857142857143,0.7142857142857143
FEDXB02,F,2.0,15,4.857142857142857,0.42857142857142855
FEDXB02,F,2.0,16,3.2857142857142856,0.42857142857142855
FEDXB02,F,2.0,17,2.5714285714285716,0.7142857142857143
FEDXB02,F,2.0,18,3.2857142857142856,0.0
FEDXB02,F,2.0,19,0.7142857142857143,0.0
FEDXB02,F,2.0,20,0.42857142857142855,0.14285714285714285
FEDXB02,F,2.0,21,1.0,0.2857142857142857
FEDXB02,F,2.0,22,1.5714285714285714,0.14285714285714285
FEDXB02,F,2.0,23,1.7142857142857142,0.42857142857142855
FEDXB03,F,2.0,0,1.4285714285714286,1.0
FEDXB03,F,2.0,1,0.14285714285714285,0.2857142857142857
FEDXB03,F,2.0,2,2.0,0.7142857142857143
FEDXB03,F,2.0,3,1.2857142857142858,0.14285714285714285
FEDXB03,F,2.0,4,0.14285714285714285,0.5714285714285714
FEDXB03,F,2.0,5,0.5714285714285714,0.8571428571428571
FEDXB03,F,2.0,6,0.2857142857142857,0.2857142857142857
FEDXB03,F,2.0,7,0.0,0.0
FEDXB03,F,2.0,8,0.2857142857142857,0.0
FEDXB03,F,2.0,9,0.2857142857142857,0.14285714285714285
FEDXB03,F,2.0,10,0.7142857142857143,0.14285714285714285
FEDXB03,F,2.0,11,0.42857142857142855,0.0
FEDXB03,F,2.0,12,1.0,0.2857142857142857
FEDXB03,F,2.0,13,3.7142857142857144,2.142857142857143
FEDXB03,F,2.0,14,3.4285714285714284,1.1428571428571428
FEDXB03,F,2.0,15,2.4285714285714284,2.0
FEDXB03,F,2.0,16,3.142857142857143,2.0
FEDXB03,F,2.0,17,1.8571428571428572,0.42857142857142855
FEDXB03,F,2.0,18,1.4285714285714286,1.5714285714285714
FEDXB03,F,2.0,19,1.7142857142857142,0.42857142857142855
FEDXB03,F,2.0,20,2.142857142857143,0.42857142857142855
FEDXB03,F,2.0,21,0.5714285714285714,0.2857142857142857
FEDXB03,F,2.0,22,2.0,1.2857142857142858
FEDXB03,F,2.0,23,1.8571428571428572,1.0
FEDXB04,F,2.0,0,2.7142857142857144,0.5714285714285714
FEDXB04,F,2.0,1,0.0,0.0
FEDXB04,F,2.0,2,0.42857142857142855,0.0
FEDXB04,F,2.0,3,0.0,0.14285714285714285
FEDXB04,F,2.0,4,0.5714285714285714,0.14285714285714285
FEDXB04,F,2.0,5,0.7142857142857143,0.0
FEDXB04,F,2.0,6,0.14285714285714285,0.0
FEDXB04,F,2.0,7,0.2857142857142857,0.14285714285714285
FEDXB04,F,2.0,8,0.0,0.42857142857142855
FEDXB04,F,2.0,9,0.2857142857142857,0.14285714285714285
FEDXB04,F,2.0,10,0.2857142857142857,0.0
FEDXB04,F,2.0,11,0.2857142857142857,0.14285714285714285
FEDXB04,F,2.0,12,1.8571428571428572,0.42857142857142855
FEDXB04,F,2.0,13,4.714285714285714,1.5714285714285714
FEDXB04,F,2.0,14,5.142857142857143,1.1428571428571428
FEDXB04,F,2.0,15,4.571428571428571,0.8571428571428571
FEDXB04,F,2.0,16,3.7142857142857144,0.5714285714285714
FEDXB04,F,2.0,17,2.2857142857142856,0.2857142857142857
FEDXB04,F,2.0,18,2.857142857142857,0.14285714285714285
FEDXB04,F,2.0,19,1.2857142857142858,0.14285714285714285
FEDXB04,F,2.0,20,0.2857142857142857,0.14285714285714285
FEDXB04,F,2.0,21,1.5714285714285714,0.14285714285714285
FEDXB04,F,2.0,22,2.142857142857143,0.14285714285714285
FEDXB04,F,2.0,23,1.8571428571428572,1.2857142857142858
FEDXB05,F,2.0,0,1.5714285714285714,1.0
FEDXB05,F,2.0,1,0.0,0.0
FEDXB05,F,2.0,2,2.0,0.42857142857142855
FEDXB05,F,2.0,3,0.42857142857142855,0.7142857142857143
FEDXB05,F,2.0,4,1.4285714285714286,0.7142857142857143
FEDXB05,F,2.0,5,0.14285714285714285,0.2857142857142857
FEDXB05,F,2.0,6,0.5714285714285714,0.0
FEDXB05,F,2.0,7,0.42857142857142855,0.14285714285714285
FEDXB05,F,2.0,8,0.2857142857142857,0.0
FEDXB05,F,2.0,9,0.42857142857142855,0.0
FEDXB05,F,2.0,10,0.5714285714285714,0.2857142857142857
FEDXB05,F,2.0,11,0.42857142857142855,0.0
FEDXB05,F,2.0,12,0.7142857142857143,0.14285714285714285
FEDXB05,F,2.0,13,3.2857142857142856,2.5714285714285716
FEDXB05,F,2.0,14,1.7142857142857142,2.4285714285714284
FEDXB05,F,2.0,15,2.4285714285714284,0.7142857142857143
FEDXB05,F,2.0,16,2.2857142857142856,0.2857142857142857
FEDXB05,F,2.0,17,2.2857142857142856,0.42857142857142855
FEDXB05,F,2.0,18,2.4285714285714284,0.7142857142857143
FEDXB05,F,2.0,19,2.5714285714285716,0.5714285714285714
