"","contrast","estimate","SE","df","t.ratio","p.value"
"588","PR4 F Order1 - PR0 M Order2",0.0874823001333331,0.121741711425072,19,0.718589373430777,1
"589","PR4 F Order1 - PR1 M Order2",0.1650758968,0.1557926814919,19,1.05958697943447,1
"590","PR4 F Order1 - PR2 M Order2",0.166462379633333,0.108450268302445,19,1.53491902084653,1
"591","PR4 F Order1 - PR3 M Order2",0.143526621633333,0.187683650244634,19,0.764726290469388,1
"592","PR4 F Order1 - PR4 M Order2",0.1016336613,0.111941717150463,19,0.907915868070815,1
"593","PR4 F Order1 - PR5 M Order2",-0.00229695803333349,0.111730167945499,19,-0.0205580827055941,1
"594","PR4 F Order1 - PR6 M Order2",-0.113217527533334,0.134557743144527,19,-0.841404774541496,1
"595","PR5 F Order1 - PR6 F Order1",0.0126840852,0.103385510973564,19,0.122687261305343,1
"596","PR5 F Order1 - NR0 M Order1",-0.0530433028666667,0.137301819484717,19,-0.386326292439051,1
"597","PR5 F Order1 - NR1 M Order1",0.00752827763333315,0.112419082460139,19,0.066966189979379,1
"598","PR5 F Order1 - NR2 M Order1",0.0814397809666667,0.10832919073128,19,0.751780571948376,1
"599","PR5 F Order1 - NR3 M Order1",0.0353979339666669,0.178445118669267,19,0.198368743458173,1
"600","PR5 F Order1 - NR4 M Order1",0.0460187884666667,0.117721720091384,19,0.390911621329891,1
"601","PR5 F Order1 - NR5 M Order1",0.0745627234666668,0.142104128407772,19,0.524704836531611,1
"602","PR5 F Order1 - NR6 M Order1",-0.1340983862,0.143586733148239,19,-0.93391905547121,1
"603","PR5 F Order1 - PR0 M Order1",0.1067370238,0.121508284365091,19,0.878434127826964,1
"604","PR5 F Order1 - PR1 M Order1",-0.0520824273666666,0.155610341799892,19,-0.334697724869998,1
"605","PR5 F Order1 - PR2 M Order1",0.134532031466667,0.108188167391424,19,1.24350041885755,1
"606","PR5 F Order1 - PR3 M Order1",0.0162423706333332,0.18753232104838,19,0.0866110467919978,1
"607","PR5 F Order1 - PR4 M Order1",-0.1227207642,0.111687810020774,19,-1.09878387065852,1
"608","PR5 F Order1 - PR5 M Order1",0.0162361536333333,0.111475778973604,19,0.145647366475706,1
"609","PR5 F Order1 - PR6 M Order1",0.0107240536333333,0.134346585772735,19,0.0798237898763904,1
"610","PR5 F Order1 - NR0 F Order2",-0.0200229532,0.137301819484717,19,-0.145831666871893,1
"611","PR5 F Order1 - NR1 F Order2",-0.129248834366667,0.112419082460139,19,-1.14970547293423,1
"612","PR5 F Order1 - NR2 F Order2",0.0922468878000001,0.10832919073128,19,0.851542296007972,1
"613","PR5 F Order1 - NR3 F Order2",-0.183434961866667,0.178445118669267,19,-1.0279629010567,1
"614","PR5 F Order1 - NR4 F Order2",-0.184428811533333,0.117721720091384,19,-1.56665066896887,1
"615","PR5 F Order1 - NR5 F Order2",-0.0857130478666665,0.142104128407772,19,-0.603170708881242,1
"616","PR5 F Order1 - NR6 F Order2",-0.0499639392000002,0.143586733148239,19,-0.347970443400348,1
"617","PR5 F Order1 - PR0 F Order2",0.182257760633333,0.121508284365091,19,1.4999616000314,1
"618","PR5 F Order1 - PR1 F Order2",0.119500245466667,0.155610341799892,19,0.767945395430973,1
"619","PR5 F Order1 - PR2 F Order2",0.145254358966667,0.108188167391424,19,1.34260855386465,1
"620","PR5 F Order1 - PR3 F Order2",0.00473914563333321,0.18753232104838,19,0.0252710871749441,1
"621","PR5 F Order1 - PR4 F Order2",0.151953533633333,0.111687810020774,19,1.36052030749882,1
"622","PR5 F Order1 - PR5 F Order2",0.144303624133333,0.111475778973604,19,1.29448410643089,1
"623","PR5 F Order1 - PR6 F Order2",-0.114985532366667,0.134346585772735,19,-0.855887268777932,1
"624","PR5 F Order1 - NR0 M Order2",-0.544718549033333,0.137301819484717,19,-3.96730757886253,1
"625","PR5 F Order1 - NR1 M Order2",-0.341378160866667,0.112419082460139,19,-3.0366567080612,1
